pipeline_version,method,mean_runtime_sec,median_runtime_sec,max_runtime_sec,mean_iterations
main_corrected_inverse_map_2026-08-31_v2,AIME,0.0009693668075164573,0.0005465000285767019,0.0040512919658795,1.0
main_corrected_inverse_map_2026-08-31_v2,HuberAIME,0.0026291550926139783,0.0016247500316239893,0.010730875073932111,4.944444444444445
main_corrected_inverse_map_2026-08-31_v2,HuberRidgeAIME,0.0025316724915885264,0.0015303335385397077,0.01021987502463162,4.944444444444445
main_corrected_inverse_map_2026-08-31_v2,RidgeAIME,0.0009238611188872407,0.0005067914607934654,0.0036903329892084002,1.0
