pipeline_version,dataset,learner,repeat,method,outlier_rate,clone_frac,n_outlier_rows,n_clones,d_original,d_total,model_fit_time_sec,model_test_accuracy,model_test_log_loss,explain_time_sec,n_explanation_fit,n_explanation_val,orientation,solver,cond_raw,cond_reg,lambda_min_raw,lambda_min_reg,lambda_max_raw,lambda_max_reg,system_min_singular_value,solver_svd_tolerance,coef_fro_norm,mean_iter,converged,mean_huber_weight,frac_downweighted,ridge_lambda,huber_delta,residual_mode,effective_delta_on_l2_norm,clean_target_reconstruction_mse,clean_target_reconstruction_rmse,clean_target_reconstruction_r2,clean_target_reconstruction_cosine,observed_target_reconstruction_mse,observed_target_reconstruction_rmse,observed_target_reconstruction_r2,observed_target_reconstruction_cosine,operator_cosine_flat,operator_spearman_global,operator_topk_jaccard,clone_mass_ratio,clone_topk_infiltration,irrelevant_decoy_mass_ratio,irrelevant_decoy_topk_infiltration,outlier_weight_ap,mean_weight_outlier_rows,mean_weight_nonoutlier_rows,bootstrap_cosine_flat,bootstrap_spearman_global,bootstrap_topk_jaccard,error,log10_cond_raw,log10_cond_reg,log10_coef_norm
main_corrected_inverse_map_2026-08-31_v2,har,svm,1,HuberAIME,0.1,0.5,300,100,561,661,1.4815322500653565,0.8888888888888888,0.2592707319897332,0.00585787498857826,630,270,X ~= Y A^T,SVD normal-system solve,1.5617243377086405,1.5617243377086405,65.94355743263627,65.94355743263627,102.98565855763557,102.98565855763557,65.94355743263628,1.0298565855763549e-10,45.17811582330106,8,True,0.9052315507372557,0.15873015873015872,0.0,1.0,rms,25.709920264364882,0.4556232977814849,0.6749987390962185,0.5191057826879707,0.7211425257981496,3.6835337955421,1.919253447448278,0.10332371931799067,0.32584161537147327,0.999324498774484,0.9989858105723018,0.6666666666666666,0.14546339406532338,0.0,0.0009279687323239903,0.0,1.0,0.18951654619472,0.9819602243349617,0.9950166984462655,0.9917941780054939,0.7076923076923076,,0.19360437833946334,0.19360437833946334,1.6549281144859247
main_corrected_inverse_map_2026-08-31_v2,har,svm,1,RidgeAIME,0.1,0.5,300,100,561,661,1.4815322500653565,0.8888888888888888,0.2592707319897332,0.0013231670018285513,630,270,X ~= Y A^T,SVD normal-system solve,1.530432515956357,1.5303584799274252,71.63518729755484,71.64518729755484,109.63281992680172,109.6428199268017,71.64518729755483,1.0964281992680175e-10,46.383706920483625,1,True,1.0,0.0,0.01,1.0,rms,25.709920264364882,0.45828987172984603,0.6769711011039142,0.5162913085422329,0.7192540048627333,3.6857080786956478,1.9198198037044123,0.10279443731883209,0.3250790943397677,0.9951898352086518,0.9956183991833555,0.25,0.14574829357930075,0.01,0.0010842239454664675,0.0,0.09682539682539683,1.0,1.0,0.9912324151173326,0.9870072518356041,0.30434173669467784,,0.18481418424767912,0.18479317435913947,1.6663654538918544
main_corrected_inverse_map_2026-08-31_v2,har,svm,1,HuberRidgeAIME,0.1,0.5,300,100,561,661,1.4815322500653565,0.8888888888888888,0.2592707319897332,0.0058115419233217835,630,270,X ~= Y A^T,SVD normal-system solve,1.5617334940770617,1.5616483225253113,65.9431830220861,65.95318302208618,102.9856776316457,102.99567763164572,65.95318302208614,1.0299567763164569e-10,45.1726981483014,8,True,0.905230504185433,0.15873015873015872,0.01,1.0,rms,25.709920264364882,0.4556254680329595,0.6750003466909921,0.5191034920645778,0.7211417321995622,3.6835354871941393,1.919253888153972,0.10332330752205143,0.325841259040608,0.9993245254197928,0.9989860806516299,0.6666666666666666,0.145463383253101,0.0,0.0009279722725936407,0.0,1.0,0.18951655363691927,0.9819590647890524,0.9950167261502333,0.9917950007084386,0.7076923076923076,,0.19360692459460352,0.1935832390274065,1.6548760315824844
main_corrected_inverse_map_2026-08-31_v2,har,mlp,1,AIME,0.1,0.5,300,100,561,661,0.3433365839300677,0.9233333333333333,0.42538612451898555,0.0013090419815853238,630,270,X ~= Y A^T,SVD normal-system solve,1.5655982597416034,1.5655982597416034,74.298878904088,74.298878904088,116.3221955129923,116.3221955129923,74.29887890408808,1.1632219551299235e-10,47.476108143343446,1,True,1.0,0.0,0.0,1.0,rms,25.709920264364882,0.4943731951629909,0.7031167720677632,0.4893465922001228,0.7017164843046734,3.6422962749078303,1.908480095496893,0.11121102033820296,0.3384298211982175,0.9761542149775052,0.9407957235057876,0.1111111111111111,0.14328275978848948,0.01,0.0011299575614197907,0.0,0.09523809523809523,1.0,1.0,0.9695116643700142,0.9406377609848503,0.23529411764705882,,0.19468032990528533,0.19468032990528533,1.6764751104269089
main_corrected_inverse_map_2026-08-31_v2,har,mlp,1,HuberAIME,0.1,0.5,300,100,561,661,0.3433365839300677,0.9233333333333333,0.42538612451898555,0.005188666982576251,630,270,X ~= Y A^T,SVD normal-system solve,1.7457265001777629,1.7457265001777629,62.75558561250739,62.75558561250739,109.55408883792849,109.55408883792849,62.755585612507424,1.095540888379285e-10,45.131522625761306,7,True,0.9069620259017253,0.15555555555555556,0.0,1.0,rms,25.709920264364882,0.4712441330049212,0.686472237606825,0.5132373179227007,0.7170543351232004,3.6180094091808037,1.9021065714572367,0.11713747359172177,0.34633226388437127,0.9983641371700952,0.9952963607475769,0.42857142857142855,0.14408454334180562,0.0,0.0011005586620118212,0.0,1.0,0.19298997420389624,0.982116978712023,0.9927107317698116,0.9860933452057402,0.33529411764705885,,0.24197620456565894,0.24197620456565894,1.6544799857871797
main_corrected_inverse_map_2026-08-31_v2,har,mlp,1,RidgeAIME,0.1,0.5,300,100,561,661,0.3433365839300677,0.9233333333333333,0.42538612451898555,0.0012984159402549267,630,270,X ~= Y A^T,SVD normal-system solve,1.5655982597416034,1.5655221452492167,74.298878904088,74.30887890408812,116.3221955129923,116.3321955129923,74.30887890408808,1.163321955129923e-10,47.471093917541204,1,True,1.0,0.0,0.01,1.0,rms,25.709920264364882,0.49436588170068746,0.7031115713033654,0.48935414650218567,0.701716800957121,3.6422891216442332,1.908478221422564,0.11121276586942119,0.33842993524859233,0.97615445652582,0.9408033688283065,0.1111111111111111,0.14328277454250846,0.01,0.001129959651365781,0.0,0.09523809523809523,1.0,1.0,0.9695123130143912,0.940643079468534,0.23529411764705882,,0.19468032990528533,0.19465921535217506,1.6764292396576457
main_corrected_inverse_map_2026-08-31_v2,har,mlp,1,HuberRidgeAIME,0.1,0.5,300,100,561,661,0.3433365839300677,0.9233333333333333,0.42538612451898555,0.005210957955569029,630,270,X ~= Y A^T,SVD normal-system solve,1.7457364008384209,1.7456175872281217,62.75523362681044,62.76523362681048,109.55409568544229,109.56409568544227,62.765233626810506,1.0956409568544226e-10,45.12612192460478,7,True,0.9069608612940301,0.15555555555555556,0.01,1.0,rms,25.709920264364882,0.47124508544588306,0.6864729313278733,0.5132363341168882,0.7170540532164059,3.6180105533546287,1.9021068722221233,0.11713719439173109,0.34633206929148297,0.9983641024071033,0.9952964853995747,0.42857142857142855,0.14408452674508354,0.0,0.001100563981493432,0.0,1.0,0.19298988794367875,0.982115700594067,0.9927110164552279,0.9860951069534606,0.33529411764705885,,0.24197866760330985,0.2419491088157883,1.6544280124673536
main_corrected_inverse_map_2026-08-31_v2,har,lgbm,2,AIME,0.0,0.0,0,0,561,561,10.843597874976695,0.98,0.07126490177054959,0.001176666934043169,630,270,X ~= Y A^T,SVD normal-system solve,1.4104945247581935,1.4104945247581935,84.36792459306021,84.36792459306021,119.00049570372356,119.00049570372356,84.36792459306025,1.190004957037235e-10,42.107553153964844,1,True,1.0,0.0,0.0,1.0,rms,23.68543856465402,0.5061484818514155,0.7114411302781246,0.4930788021169893,0.7028284627071019,0.5061484818514155,0.7114411302781246,0.4930788021169893,0.7028284627071019,1.0,1.0,1.0,0.0,0.0,0.0006730978987570897,0.0,,,,0.9954796405890631,0.9918483103477665,0.37673992673992673,,0.14937140465521434,0.14937140465521434,1.624360005547418
main_corrected_inverse_map_2026-08-31_v2,har,lgbm,2,HuberAIME,0.0,0.0,0,0,561,561,10.843597874976695,0.98,0.07126490177054959,0.004631458083167672,630,270,X ~= Y A^T,SVD normal-system solve,1.4841749541131553,1.4841749541131553,80.17952009353378,80.17952009353378,119.0004355556353,119.0004355556353,80.17952009353372,1.1900043555563534e-10,41.293153581874186,7,True,0.987250426063487,0.06031746031746032,0.0,1.0,rms,23.68543856465402,0.505843269324409,0.7112265949220467,0.49338448059938445,0.702953773259285,0.505843269324409,0.7112265949220467,0.49338448059938445,0.702953773259285,1.0000000000000002,1.0,1.0,0.0,0.0,0.0006949663973046554,0.0,,,,0.9954647341420981,0.9926715469281688,0.44340659340659333,,0.17148509846821636,0.17148509846821636,1.6158780514604838
main_corrected_inverse_map_2026-08-31_v2,har,lgbm,2,RidgeAIME,0.0,0.0,0,0,561,561,10.843597874976695,0.98,0.07126490177054959,0.0011564999585971236,630,270,X ~= Y A^T,SVD normal-system solve,1.4104945247581935,1.4104458752415399,84.36792459306021,84.37792459306027,119.00049570372356,119.01049570372355,84.37792459306021,1.1901049570372349e-10,42.10330667719577,1,True,1.0,0.0,0.01,1.0,rms,23.68543856465402,0.5061468390739425,0.711439975735088,0.49308044740242285,0.7028284842025755,0.5061468390739425,0.711439975735088,0.49308044740242285,0.7028284842025755,1.0,1.0,1.0,0.0,0.0,0.0006731006571766202,0.0,,,,0.9954796860224709,0.9918485278403409,0.37673992673992673,,0.14937140465521434,0.1493564250997214,1.624316205461928
main_corrected_inverse_map_2026-08-31_v2,har,lgbm,2,HuberRidgeAIME,0.0,0.0,0,0,561,561,10.843597874976695,0.98,0.07126490177054959,0.004586959024891257,630,270,X ~= Y A^T,SVD normal-system solve,1.4841835543738504,1.4841231741197858,80.17905548824622,80.18905548824613,119.00043556088345,119.01043556088347,80.1890554882462,1.1901043556088345e-10,41.28885011185362,7,True,0.9872492529470867,0.06031746031746032,0.01,1.0,rms,23.68543856465402,0.5058437114165897,0.7112269057175703,0.4933840378322799,0.7029535654092459,0.5058437114165897,0.7112269057175703,0.4933840378322799,0.7029535654092459,1.0000000000000002,1.0,1.0,0.0,0.0,0.000694970788585853,0.0,,,,0.9954648038535672,0.9926740209062018,0.44340659340659333,,0.17148761504143495,0.17146994650946817,1.615832788008374
main_corrected_inverse_map_2026-08-31_v2,har,svm,2,AIME,0.0,0.0,0,0,561,561,1.140517915948294,0.9722222222222222,0.08254814904093359,0.0012053330428898335,630,270,X ~= Y A^T,SVD normal-system solve,1.4884215040386461,1.4884215040386461,78.11850124882396,78.11850124882396,116.27325712201942,116.27325712201942,78.118501248824,1.1627325712201938e-10,42.4011143913107,1,True,1.0,0.0,0.0,1.0,rms,23.68543856465402,0.5323471348413713,0.7296212269673706,0.47871514763677947,0.6924128707594845,0.5323471348413713,0.7296212269673706,0.47871514763677947,0.6924128707594845,0.9999999999999999,1.0,1.0,0.0,0.0,0.0008553658609415218,0.0,,,,0.994159526157339,0.9873718238098093,0.27296918767507006,,0.17272593588447288,0.17272593588447288,1.6273772709237924
main_corrected_inverse_map_2026-08-31_v2,har,svm,2,HuberAIME,0.0,0.0,0,0,561,561,1.140517915948294,0.9722222222222222,0.08254814904093359,0.005199374980293214,630,270,X ~= Y A^T,SVD normal-system solve,1.5706622371173844,1.5706622371173844,73.36502815455616,73.36502815455616,115.23167924741506,115.23167924741506,73.36502815455616,1.1523167924741505e-10,41.04073909152406,8,True,0.9808696953886145,0.06666666666666667,0.0,1.0,rms,23.68543856465402,0.5360023332966024,0.7321218022273359,0.47513590495397395,0.6899058488641908,0.5360023332966024,0.7321218022273359,0.47513590495397395,0.6899058488641908,1.0000000000000002,1.0,1.0,0.0,0.0,0.0008617599098951081,0.0,,,,0.9950180662648366,0.9919259280102297,0.46007326007326005,,0.19608280227275934,0.19608280227275934,1.6132151732655593
main_corrected_inverse_map_2026-08-31_v2,har,svm,2,RidgeAIME,0.0,0.0,0,0,561,561,1.140517915948294,0.9722222222222222,0.08254814904093359,0.0011917080264538527,630,270,X ~= Y A^T,SVD normal-system solve,1.4884215040386461,1.4883589888878066,78.11850124882396,78.12850124882397,116.27325712201942,116.28325712201938,78.12850124882395,1.1628325712201941e-10,42.39665676649814,1,True,1.0,0.0,0.01,1.0,rms,23.68543856465402,0.5323470190689913,0.72962114763005,0.4787152610033857,0.6924124901274776,0.5323470190689913,0.72962114763005,0.4787152610033857,0.6924124901274776,1.0,1.0,1.0,0.0,0.0,0.0008553650028219877,0.0,,,,0.994159774136462,0.9873697576303533,0.27296918767507006,,0.17272593588447288,0.17270769471075284,1.6273316111892535
