pipeline_version,protocol,learner,repeat,method,n_after_protocol,d_after_encoding,raw_missing_cells,model_fit_time_sec,model_test_accuracy,model_test_log_loss,orientation,solver,cond_raw,cond_reg,lambda_min_raw,lambda_min_reg,lambda_max_raw,lambda_max_reg,system_min_singular_value,solver_svd_tolerance,coef_fro_norm,mean_iter,converged,mean_huber_weight,frac_downweighted,ridge_lambda,huber_delta,residual_mode,effective_delta_on_l2_norm,clean_target_reconstruction_mse,clean_target_reconstruction_rmse,clean_target_reconstruction_r2,clean_target_reconstruction_cosine,bootstrap_cosine_flat,bootstrap_spearman_global,bootstrap_topk_jaccard,irrelevant_decoy_mass_ratio,irrelevant_decoy_topk_infiltration,error,log10_cond_reg,log10_coef_norm
main_corrected_inverse_map_2026-08-31_v2,impute,mlp,2,RidgeAIME,690,42,67,0.037918708054348826,0.821256038647343,0.40237910465157584,X ~= Y A^T,SVD normal-system solve,2.067427880605734,2.067122703333497,34.96730590416083,34.97730590416082,72.2923831359316,72.3023831359316,34.97730590416083,7.230238313593161e-11,3.6252715606859716,1,True,1.0,0.0,0.01,1.0,rms,6.48074069840786,0.6495546651040055,0.8059495425298072,0.07150241030834426,0.30211654863341136,0.9073455657301179,0.750985002026753,0.5421245421245421,0.03280041074464718,0.0,,0.3153662568880539,0.5593405441180757
main_corrected_inverse_map_2026-08-31_v2,impute,mlp,2,HuberRidgeAIME,690,42,67,0.037918708054348826,0.821256038647343,0.40237910465157584,X ~= Y A^T,SVD normal-system solve,2.1336081280311046,2.133259177068291,32.47617281034499,32.48617281034499,69.29142627549483,69.30142627549483,32.48617281034499,6.930142627549482e-11,3.4234807069260884,7,True,0.955376574080578,0.18055555555555555,0.01,1.0,rms,6.48074069840786,0.6414341520413067,0.8008958434411473,0.08311017361271245,0.3189335764183743,0.9355293345927898,0.8410447850208425,0.6153846153846153,0.033150342630519004,0.0,,0.3290436226002564,0.5344678847375428
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,0,AIME,653,37,67,1.2258950000395998,0.8877551020408163,0.44780841290837203,X ~= Y A^T,SVD normal-system solve,1.2692134363207852,1.2692134363207852,55.48947373599263,55.48947373599263,70.42798564009117,70.42798564009117,55.489473735992625,7.042798564009119e-11,2.417322584694498,1,True,1.0,0.0,0.0,1.0,rms,6.082762530298219,0.6875333854212737,0.8291763295109634,0.024856299708228224,0.2163760325702519,0.9184460220273545,0.7009518396178608,0.5314019314019314,0.032026477700898746,0.0,,0.10353466104032441,0.3833346096151797
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,0,HuberAIME,653,37,67,1.2258950000395998,0.8877551020408163,0.44780841290837203,X ~= Y A^T,SVD normal-system solve,1.2631010454548617,1.2631010454548617,53.16594467686146,53.16594467686146,67.15396030393904,67.15396030393904,53.16594467686146,6.715396030393904e-11,2.3476718330295454,7,True,0.956679236514832,0.15328467153284672,0.0,1.0,rms,6.082762530298219,0.6825255156563335,0.8261510247263109,0.031959071379702664,0.2261584171548562,0.9388392025565299,0.8004427240809129,0.5421245421245421,0.03601152706183165,0.0,,0.10143809459977045,0.37063738939626145
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,0,RidgeAIME,653,37,67,1.2258950000395998,0.8877551020408163,0.44780841290837203,X ~= Y A^T,SVD normal-system solve,1.2692134363207852,1.269164928935364,55.48947373599263,55.49947373599263,70.42798564009117,70.43798564009118,55.49947373599263,7.043798564009119e-11,2.4169013064449074,1,True,1.0,0.0,0.01,1.0,rms,6.082762530298219,0.6875276499881132,0.8291728709913954,0.024864434399042512,0.21637500080390762,0.9184443168729339,0.7012636446941871,0.5314019314019314,0.03202651798024754,0.0,,0.10351806265600871,0.3832589164641274
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,0,HuberRidgeAIME,653,37,67,1.2258950000395998,0.8877551020408163,0.44780841290837203,X ~= Y A^T,SVD normal-system solve,1.2631008436527928,1.2630513662516882,53.16596271813588,53.17596271813588,67.15397236289036,67.16397236289036,53.175962718135885,6.716397236289036e-11,2.347242880045911,7,True,0.9566794968220543,0.15328467153284672,0.01,1.0,rms,6.082762530298219,0.682520951463637,0.8261482623982435,0.03196554487444381,0.22615750462602394,0.9388381947001427,0.8004441803912901,0.5421245421245421,0.03601158553462992,0.0,,0.10142101296708164,0.3705580303766874
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,0,AIME,653,37,67,0.017417083960026503,0.8214285714285714,0.41543200638248307,X ~= Y A^T,SVD normal-system solve,1.921223507212725,1.921223507212725,36.512840073277665,36.512840073277665,70.14932666387985,70.14932666387985,36.512840073277665,7.014932666387984e-11,2.8927075097236408,1,True,1.0,0.0,0.0,1.0,rms,6.082762530298219,0.7889023416606843,0.8882017460355977,0.0450980600329044,0.24250473436247114,0.9116976606400164,0.8066531889804726,0.5201465201465201,0.04241877181367407,0.0,,0.28357789182821674,0.4613045230586806
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,0,HuberAIME,653,37,67,0.017417083960026503,0.8214285714285714,0.41543200638248307,X ~= Y A^T,SVD normal-system solve,1.931758382141661,1.931758382141661,35.36796245550102,35.36796245550102,68.32235793268566,68.32235793268566,35.367962455501015,6.832235793268566e-11,2.8868298336724356,7,True,0.9667704462272921,0.17518248175182483,0.0,1.0,rms,6.082762530298219,0.7852152270587449,0.8861237086652997,0.04956101152936143,0.25015085751713734,0.9310904394009049,0.8307268651724854,0.5677655677655677,0.03915146318492679,0.0,,0.285952805379327,0.4604211848245594
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,0,RidgeAIME,653,37,67,0.017417083960026503,0.8214285714285714,0.41543200638248307,X ~= Y A^T,SVD normal-system solve,1.921223507212725,1.9209712750463968,36.512840073277665,36.52284007327767,70.14932666387985,70.15932666387984,36.52284007327767,7.015932666387984e-11,2.891942240521153,1,True,1.0,0.0,0.01,1.0,rms,6.082762530298219,0.7888987852417824,0.8881997440000657,0.04510236478791585,0.24250142042290757,0.9116941009900866,0.8066322577963267,0.5201465201465201,0.042420180445008525,0.0,,0.2835208707533571,0.46118961473817743
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,0,HuberRidgeAIME,653,37,67,0.017417083960026503,0.8214285714285714,0.41543200638248307,X ~= Y A^T,SVD normal-system solve,1.931758472577856,1.9314950998961389,35.367946813028766,35.37794681302877,68.3223309137513,68.33233091375129,35.37794681302877,6.833233091375128e-11,2.8860405256799395,7,True,0.9667700607747152,0.17518248175182483,0.01,1.0,rms,6.082762530298219,0.7852123409807409,0.8861220801789903,0.049564504891390304,0.2501480701910269,0.9310863866101281,0.8307337418813324,0.5677655677655677,0.03915229490267743,0.0,,0.2858936106994428,0.46030242514819014
