pipeline_version,subset,method_a,method_b,contrast_interpretation,metric,metric_role,preferred_direction,n_repeated_pairs,n_condition_clusters,method_a_mean,method_b_mean,a_minus_b_cluster_mean,CI95_low,CI95_high,median_cluster_difference,wilcoxon_p_on_cluster_means
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberRidgeAIME,RidgeAIME,Huber contribution beyond ridge,log10_coef_norm,regularization diagnostic,diagnostic only,162,54,1.0049846969559268,1.0440529366727898,-0.03906823971686292,-0.04859068863052678,-0.030466599151213122,-0.02701350977387775,1.6256984569330967e-10
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,clean_target_reconstruction_r2,clean-target reconstruction,higher is better,162,54,0.2833712903028597,0.2833705921499042,6.981529555308937e-07,-2.040420783877801e-06,3.37388346244387e-06,-7.326118656170166e-08,0.3413865997350308
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,clean_target_reconstruction_cosine,clean-target reconstruction,higher is better,162,54,0.49840468246733755,0.4984081031812832,-3.4207139458204516e-06,-5.515224466734862e-06,-1.8477271945951722e-06,-8.294895288418758e-07,1.2925338941582697e-08
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,operator_cosine_flat,same-method clean-reference operator recovery,higher is better,162,54,0.9949037232289352,0.9949039145123424,-1.9128340724609648e-07,-3.080224924898792e-07,-6.620584409592442e-08,-9.633390302132838e-08,2.229902793404919e-05
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,operator_topk_jaccard,same-method clean-reference operator recovery,higher is better,162,54,0.7365475039766979,0.7365475039766979,0.0,0.0,0.0,0.0,1.0
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,bootstrap_cosine_flat,stability/self-consistency,higher is better,162,54,0.9714591240611841,0.9714604108488314,-1.28678764728779e-06,-1.8438882104584587e-06,-7.844855197135494e-07,-4.269597998485253e-07,0.0001126087228400191
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,irrelevant_decoy_mass_ratio,true irrelevant-decoy attribution,lower is better,162,54,0.016125078230411448,0.016124424678149885,6.535522615627757e-07,4.1205837437645313e-07,9.437579562860047e-07,3.118422007616223e-07,2.907357780217213e-09
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,clone_mass_ratio,correlated-clone redistribution,descriptive,162,54,0.15607069655233824,0.15607097556051433,-2.7900817613447226e-07,-6.180416177886054e-07,-4.572153631544829e-08,0.0,0.014886065393752495
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,log10_cond_reg,conditioning diagnostic,lower is better,162,54,0.3006050313531315,0.3006907467111213,-8.57153579897649e-05,-0.0001242473340960299,-5.50436114025261e-05,-4.935832313489319e-05,1.6256984569330967e-10
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,log10_coef_norm,regularization diagnostic,diagnostic only,162,54,1.0049846969559268,1.0051227863289718,-0.00013808937304492008,-0.00017758249481787547,-0.00010494987413692121,-0.00010587843763883628,1.6256984569330967e-10
