pipeline_version,n,d,C,repeat,method,runtime_sec,n_times_d,orientation,solver,cond_raw,cond_reg,lambda_min_raw,lambda_min_reg,lambda_max_raw,lambda_max_reg,system_min_singular_value,solver_svd_tolerance,coef_fro_norm,mean_iter,converged,mean_huber_weight,frac_downweighted,ridge_lambda,huber_delta,residual_mode,effective_delta_on_l2_norm,error
main_corrected_inverse_map_2026-08-31_v2,1000,300,3,1,HuberRidgeAIME,0.0025498749455437064,300000,X ~= Y A^T,SVD normal-system solve,4.749651555179002,4.749096779948392,67.57866200777237,67.58866200777241,320.97509710213217,320.98509710213216,67.58866200777234,3.2098509710213225e-10,16.685860022114724,5,True,0.962680837864601,0.05,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,1000,300,3,2,AIME,0.0009394160006195307,300000,X ~= Y A^T,SVD normal-system solve,4.7544591565258,4.7544591565258,70.18123172448934,70.18123172448934,333.67379978875726,333.67379978875726,70.18123172448931,3.3367379978875717e-10,17.16800161365768,1,True,1.0,0.0,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,1000,300,3,2,HuberAIME,0.0028742500580847263,300000,X ~= Y A^T,SVD normal-system solve,4.734458042389028,4.734458042389028,67.83884029490545,67.83884029490545,321.18014302056,321.18014302056,67.83884029490542,3.211801430205599e-10,16.92801315838316,5,True,0.9626730047911906,0.05,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,1000,300,3,2,RidgeAIME,0.0008576249238103628,300000,X ~= Y A^T,SVD normal-system solve,4.7544591565258,4.753924266474109,70.18123172448934,70.19123172448934,333.67379978875726,333.6837997887572,70.19123172448933,3.3368379978875725e-10,17.16622637456985,1,True,1.0,0.0,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,1000,300,3,2,HuberRidgeAIME,0.0025341250002384186,300000,X ~= Y A^T,SVD normal-system solve,4.734458039116354,4.733907630587073,67.83884027843612,67.84884027843613,321.1801427205722,321.1901427205723,67.84884027843609,3.211901427205721e-10,16.92619829844522,5,True,0.9626730039062995,0.05,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,0,AIME,0.00033791607711464167,40000,X ~= Y A^T,SVD normal-system solve,4.811050971792044,4.811050971792044,138.596787598385,138.596787598385,666.7962096624656,666.7962096624656,138.59678759838502,6.667962096624655e-10,4.928540379364584,1,True,1.0,0.0,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,0,HuberAIME,0.000950208050198853,40000,X ~= Y A^T,SVD normal-system solve,4.79049541489746,4.79049541489746,134.95316564816244,134.95316564816244,646.4925212634196,646.4925212634196,134.95316564816238,6.464925212634197e-10,4.854882365577088,5,True,0.9696385892712083,0.0465,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,0,RidgeAIME,0.00030212500132620335,40000,X ~= Y A^T,SVD normal-system solve,4.811050971792044,4.8107760176546694,138.596787598385,138.60678759838507,666.7962096624656,666.8062096624656,138.60678759838498,6.668062096624653e-10,4.928315202381884,1,True,1.0,0.0,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,0,HuberRidgeAIME,0.0009141660993918777,40000,X ~= Y A^T,SVD normal-system solve,4.790495470217319,4.790214616138302,134.9531624898516,134.96316248985167,646.4925135991359,646.5025135991361,134.9631624898517,6.465025135991361e-10,4.854658273184957,5,True,0.9696385776981723,0.0465,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,1,AIME,0.00042316701728850603,40000,X ~= Y A^T,SVD normal-system solve,4.62845115996701,4.62845115996701,144.08250173323458,144.08250173323458,666.8788222781384,666.8788222781384,144.08250173323458,6.66878822278138e-10,4.283263235369204,1,True,1.0,0.0,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,1,HuberAIME,0.0009796250378713012,40000,X ~= Y A^T,SVD normal-system solve,4.647966197415377,4.647966197415377,139.29420910354682,139.29420910354682,647.4347754089948,647.4347754089948,139.29420910354682,6.474347754089951e-10,4.231541544671798,5,True,0.9707660008389714,0.046,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,1,RidgeAIME,0.00031179108191281557,40000,X ~= Y A^T,SVD normal-system solve,4.62845115996701,4.628199345950575,144.08250173323458,144.09250173323457,666.8788222781384,666.8888222781384,144.0925017332345,6.668888222781382e-10,4.283058065111415,1,True,1.0,0.0,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,1,HuberRidgeAIME,0.000950584071688354,40000,X ~= Y A^T,SVD normal-system solve,4.647966237927759,4.647704367427817,139.29420718381076,139.30420718381075,647.4347721292667,647.4447721292667,139.3042071838108,6.474447721292671e-10,4.231336014413828,5,True,0.9707659957073427,0.046,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,2,AIME,0.0003162909997627139,40000,X ~= Y A^T,SVD normal-system solve,4.697085750413038,4.697085750413038,141.93796514306214,141.93796514306214,666.6947935160997,666.6947935160997,141.93796514306214,6.666947935160997e-10,4.318985902454074,1,True,1.0,0.0,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,2,HuberAIME,0.0009406660683453083,40000,X ~= Y A^T,SVD normal-system solve,4.683404359841647,4.683404359841647,138.24496869612125,138.24496869612125,647.4570891175862,647.4570891175862,138.24496869612122,6.474570891175864e-10,4.277052790852526,5,True,0.9711258660258163,0.0475,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,2,RidgeAIME,0.0003018750576302409,40000,X ~= Y A^T,SVD normal-system solve,4.697085750413038,4.696825296820295,141.93796514306214,141.94796514306213,666.6947935160997,666.7047935160997,141.9479651430622,6.667047935160996e-10,4.31875487345389,1,True,1.0,0.0,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,20,3,2,HuberRidgeAIME,0.0009368340251967311,40000,X ~= Y A^T,SVD normal-system solve,4.683404367337538,4.683137946217129,138.24496873836077,138.25496873836076,647.4570903516802,647.4670903516802,138.25496873836084,6.474670903516799e-10,4.276819684003169,5,True,0.9711258678714267,0.0475,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,0,AIME,0.0007651670603081584,200000,X ~= Y A^T,SVD normal-system solve,4.509543304205434,4.509543304205434,147.86443248838376,147.86443248838376,666.8010614581274,666.8010614581274,147.86443248838376,6.668010614581275e-10,10.042672207758223,1,True,1.0,0.0,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,0,HuberAIME,0.002069000038318336,200000,X ~= Y A^T,SVD normal-system solve,4.5514212194342445,4.5514212194342445,141.27180582394982,141.27180582394982,642.9874947349194,642.9874947349194,141.2718058239498,6.429874947349194e-10,10.024259498144392,5,True,0.9643584742088553,0.05,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,0,RidgeAIME,0.0006694999756291509,200000,X ~= Y A^T,SVD normal-system solve,4.509543304205434,4.509305971541148,147.86443248838376,147.8744324883838,666.8010614581274,666.8110614581275,147.87443248838377,6.668110614581273e-10,10.042160228742473,1,True,1.0,0.0,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,0,HuberRidgeAIME,0.002022417029365897,200000,X ~= Y A^T,SVD normal-system solve,4.551421220690826,4.55116984924196,141.2718057379383,141.28180573793827,642.9874945209644,642.9974945209644,141.28180573793827,6.429974945209645e-10,10.023727597325117,5,True,0.9643584738951888,0.05,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,1,AIME,0.0007480829954147339,200000,X ~= Y A^T,SVD normal-system solve,4.786954507764736,4.786954507764736,139.33525837386958,139.33525837386958,666.9915431633591,666.9915431633591,139.3352583738697,6.669915431633592e-10,9.703456543241316,1,True,1.0,0.0,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,1,HuberAIME,0.002147417049854994,200000,X ~= Y A^T,SVD normal-system solve,4.805682418668747,4.805682418668747,133.82085489909747,133.82085489909747,643.1005296398141,643.1005296398141,133.8208548990974,6.431005296398141e-10,9.69520919136036,5,True,0.9642132115063535,0.05,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,1,RidgeAIME,0.0006905000191181898,200000,X ~= Y A^T,SVD normal-system solve,4.786954507764736,4.78668274003098,139.33525837386958,139.34525837386963,666.9915431633591,667.0015431633592,139.3452583738696,6.670015431633593e-10,9.702977430784374,1,True,1.0,0.0,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,1,HuberRidgeAIME,0.002200709073804319,200000,X ~= Y A^T,SVD normal-system solve,4.805682410100132,4.805398045003215,133.8208551712507,133.83085517125076,643.1005298010368,643.1105298010368,133.83085517125065,6.431105298010365e-10,9.694711870990366,5,True,0.9642132117826414,0.05,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,2,AIME,0.0007342499447986484,200000,X ~= Y A^T,SVD normal-system solve,4.612377509168109,4.612377509168109,144.56372418635183,144.56372418635183,666.782470078711,666.782470078711,144.5637241863519,6.667824700787109e-10,9.66481461417461,1,True,1.0,0.0,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,2,HuberAIME,0.0021059169666841626,200000,X ~= Y A^T,SVD normal-system solve,4.637517643806602,4.637517643806602,138.5224749241209,138.5224749241209,642.4004215243682,642.4004215243682,138.52247492412087,6.424004215243681e-10,9.553377229817636,5,True,0.9634161243728807,0.05,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,2,RidgeAIME,0.0006915830308571458,200000,X ~= Y A^T,SVD normal-system solve,4.612377509168109,4.612127645126112,144.56372418635183,144.5737241863519,666.782470078711,666.7924700787112,144.57372418635185,6.667924700787109e-10,9.664304083123177,1,True,1.0,0.0,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,100,3,2,HuberRidgeAIME,0.0020828749984502792,200000,X ~= Y A^T,SVD normal-system solve,4.637517655363575,4.637255080276458,138.5224744753415,138.53247447534153,642.4004210440464,642.4104210440463,138.53247447534156,6.42410421044046e-10,9.552857024949624,5,True,0.9634161236305485,0.05,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,0,AIME,0.002315458026714623,600000,X ~= Y A^T,SVD normal-system solve,4.647379232057383,4.647379232057383,143.4837628346827,143.4837628346827,666.8234595353514,666.8234595353514,143.4837628346827,6.668234595353512e-10,17.48368256908238,1,True,1.0,0.0,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,0,HuberAIME,0.005333249922841787,600000,X ~= Y A^T,SVD normal-system solve,4.66844121607388,4.66844121607388,137.5633915631146,137.5633915631146,642.2066069961542,642.2066069961542,137.5633915631146,6.422066069961543e-10,17.43021048654952,5,True,0.962914561101406,0.05,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,0,RidgeAIME,0.0017546670278534293,600000,X ~= Y A^T,SVD normal-system solve,4.647379232057383,4.647125048240612,143.4837628346827,143.4937628346826,666.8234595353514,666.8334595353514,143.49376283468268,6.668334595353511e-10,17.48279648352146,1,True,1.0,0.0,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,0,HuberRidgeAIME,0.005711165955290198,600000,X ~= Y A^T,SVD normal-system solve,4.668441209295093,4.668174555899232,137.56339175902437,137.57339175902433,642.2066069782344,642.2166069782345,137.5733917590243,6.422166069782342e-10,17.429291740928104,5,True,0.9629145610689785,0.05,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,1,AIME,0.0018465419998392463,600000,X ~= Y A^T,SVD normal-system solve,4.646049860175377,4.646049860175377,143.51701128482003,143.51701128482003,666.7871902126261,666.7871902126261,143.51701128482,6.667871902126261e-10,18.050086447249022,1,True,1.0,0.0,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,1,HuberAIME,0.006576750078238547,600000,X ~= Y A^T,SVD normal-system solve,4.642427209852959,4.642427209852959,138.3130838464722,138.3130838464722,642.1084239275363,642.1084239275363,138.3130838464722,6.421084239275363e-10,17.923480731617726,5,True,0.9629513908068333,0.05,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,1,RidgeAIME,0.0017870840383693576,600000,X ~= Y A^T,SVD normal-system solve,4.646049860175377,4.645795827862745,143.51701128482003,143.52701128482,666.7871902126261,666.7971902126259,143.52701128482002,6.667971902126261e-10,18.04915962280633,1,True,1.0,0.0,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,1,HuberRidgeAIME,0.005062666954472661,600000,X ~= Y A^T,SVD normal-system solve,4.642427212954123,4.642163885451799,138.31308364299917,138.32308364299917,642.1084234118592,642.1184234118592,138.3230836429992,6.421184234118593e-10,17.92253154308978,5,True,0.9629513900337215,0.05,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,2,AIME,0.001802499988116324,600000,X ~= Y A^T,SVD normal-system solve,4.595076470857018,4.595076470857018,145.08399590929764,145.08399590929764,666.6720559007294,666.6720559007294,145.0839959092976,6.666720559007295e-10,17.710559190143563,1,True,1.0,0.0,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,2,HuberAIME,0.004932457930408418,600000,X ~= Y A^T,SVD normal-system solve,4.59035834405938,4.59035834405938,139.8782894403554,139.8782894403554,642.0914730852885,642.0914730852885,139.87828944035533,6.420914730852886e-10,17.58569424266653,5,True,0.9631232076046938,0.05,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,2,RidgeAIME,0.0016053749714046717,600000,X ~= Y A^T,SVD normal-system solve,4.595076470857018,4.594828695168693,145.08399590929764,145.0939959092976,666.6720559007294,666.6820559007296,145.09399590929758,6.666820559007293e-10,17.709664880817595,1,True,1.0,0.0,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,2000,300,3,2,HuberRidgeAIME,0.005164916976355016,600000,X ~= Y A^T,SVD normal-system solve,4.590358340611883,4.5901016816481865,139.87828946042652,139.8882894604265,642.0914726951921,642.101472695192,139.8882894604265,6.421014726951921e-10,17.584775846529677,5,True,0.9631232070214659,0.05,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,0,AIME,0.0005231249378994107,80000,X ~= Y A^T,SVD normal-system solve,4.6889052329603205,4.6889052329603205,284.40502357387015,284.40502357387015,1333.5482033157232,1333.5482033157232,284.4050235738702,1.3335482033157236e-09,4.210883672792362,1,True,1.0,0.0,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,0,HuberAIME,0.001592291984707117,80000,X ~= Y A^T,SVD normal-system solve,4.687212886060246,4.687212886060246,276.10367786431794,276.10367786431794,1294.1567167742583,1294.1567167742583,276.1036778643179,1.2941567167742583e-09,4.225348117162702,5,True,0.9704579875632496,0.04675,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,0,RidgeAIME,0.0004862499190494418,80000,X ~= Y A^T,SVD normal-system solve,4.6889052329603205,4.688775531470341,284.40502357387015,284.4150235738703,1333.5482033157232,1333.5582033157234,284.41502357387037,1.3335582033157234e-09,4.210766593783586,1,True,1.0,0.0,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,0,HuberRidgeAIME,0.0016118750208988786,80000,X ~= Y A^T,SVD normal-system solve,4.687212886416872,4.687079346748721,276.10367749644615,276.1136774964463,1294.1567151484305,1294.1667151484307,276.11367749644603,1.2941667151484308e-09,4.225226937915976,5,True,0.9704579863756351,0.04675,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,1,AIME,0.0004883329384028912,80000,X ~= Y A^T,SVD normal-system solve,4.618060104204315,4.618060104204315,288.73132330928246,288.73132330928246,1333.3786050087149,1333.3786050087149,288.73132330928246,1.3333786050087146e-09,4.7931717105515625,1,True,1.0,0.0,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,1,HuberAIME,0.0014711659168824553,80000,X ~= Y A^T,SVD normal-system solve,4.620921158303197,4.620921158303197,280.2265116509806,280.2265116509806,1294.9046168055138,1294.9046168055138,280.22651165098074,1.2949046168055135e-09,4.73208787261259,5,True,0.971135287053771,0.047,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,1,RidgeAIME,0.0004705419996753335,80000,X ~= Y A^T,SVD normal-system solve,4.618060104204315,4.617934799656191,288.73132330928246,288.74132330928245,1333.3786050087149,1333.3886050087146,288.7413233092824,1.333388605008715e-09,4.79304087742054,1,True,1.0,0.0,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,1,HuberRidgeAIME,0.0014465830754488707,80000,X ~= Y A^T,SVD normal-system solve,4.620921159580476,4.620791950108628,280.2265111340055,280.2365111340055,1294.9046147745398,1294.9146147745396,280.2365111340053,1.2949146147745395e-09,4.731955630791875,5,True,0.9711352855437633,0.047,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,2,AIME,0.0005625420017167926,80000,X ~= Y A^T,SVD normal-system solve,4.659191447263765,4.659191447263765,286.1840308417272,286.1840308417272,1333.386188841245,1333.386188841245,286.1840308417274,1.333386188841245e-09,3.864424460861481,1,True,1.0,0.0,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,2,HuberAIME,0.0018512089736759663,80000,X ~= Y A^T,SVD normal-system solve,4.662805643987603,4.662805643987603,277.33004657617494,277.33004657617494,1293.1361064227335,1293.1361064227335,277.3300465761752,1.2931361064227333e-09,3.856950507647384,5,True,0.9698058772479583,0.048,0.0,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,2,RidgeAIME,0.0006184160010889173,80000,X ~= Y A^T,SVD normal-system solve,4.659191447263765,4.65906359024884,286.1840308417272,286.19403084172717,1333.386188841245,1333.3961888412446,286.19403084172757,1.3333961888412452e-09,3.864330960540603,1,True,1.0,0.0,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,20,3,2,HuberRidgeAIME,0.0014532910427078605,80000,X ~= Y A^T,SVD normal-system solve,4.662805641428299,4.662673572306252,277.3300462313993,277.34004623139924,1293.1361041053397,1293.1461041053394,277.3400462313989,1.2931461041053394e-09,3.8568543799757085,5,True,0.9698058755076238,0.048,0.01,1.0,rms,4.47213595499958,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,0,AIME,0.0016242919955402613,400000,X ~= Y A^T,SVD normal-system solve,4.603353218857667,4.603353218857667,289.6441210789183,289.6441210789183,1333.3341970918386,1333.3341970918386,289.6441210789184,1.3333341970918386e-09,9.900192419056747,1,True,1.0,0.0,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,0,HuberAIME,0.004351667012088001,400000,X ~= Y A^T,SVD normal-system solve,4.601811264177038,4.601811264177038,279.1657133701425,279.1657133701425,1284.66792435874,1284.66792435874,279.16571337014244,1.2846679243587396e-09,9.78184268649518,5,True,0.9635008962425957,0.05,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,0,RidgeAIME,0.0028212079778313637,400000,X ~= Y A^T,SVD normal-system solve,4.603353218857667,4.603228816925963,289.6441210789183,289.6541210789183,1333.3341970918386,1333.3441970918389,289.6541210789183,1.333344197091839e-09,9.899933383366154,1,True,1.0,0.0,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,0,HuberRidgeAIME,0.004298291984014213,400000,X ~= Y A^T,SVD normal-system solve,4.6018112663141535,4.601682250389899,279.1657131618645,279.1757131618645,1284.6679239968935,1284.6779239968937,279.17571316186445,1.2846779239968937e-09,9.781578337817612,5,True,0.9635008959712422,0.05,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,1,AIME,0.0013682080898433924,400000,X ~= Y A^T,SVD normal-system solve,4.526672943156994,4.526672943156994,294.5979060805664,294.5979060805664,1333.5483705656052,1333.5483705656052,294.59790608056636,1.3335483705656052e-09,10.570875547512236,1,True,1.0,0.0,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,1,HuberAIME,0.0032794580329209566,400000,X ~= Y A^T,SVD normal-system solve,4.5024348603453355,4.5024348603453355,285.5353151462341,285.5353151462341,1285.6041567740958,1285.6041567740958,285.5353151462342,1.285604156774096e-09,10.54808278256451,4,True,0.9640398233427109,0.05,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,1,RidgeAIME,0.001390625024214387,400000,X ~= Y A^T,SVD normal-system solve,4.526672943156994,4.526553235814783,294.5979060805664,294.60790608056635,1333.5483705656052,1333.5583705656052,294.60790608056635,1.3335583705656057e-09,10.570628334004072,1,True,1.0,0.0,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,1,HuberRidgeAIME,0.003165458096191287,400000,X ~= Y A^T,SVD normal-system solve,4.502434861195259,4.502312203435679,285.53531512221105,285.54531512221104,1285.604156908617,1285.6141569086171,285.5453151222112,1.2856141569086174e-09,10.547828623522866,4,True,0.9640398234475918,0.05,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,2,AIME,0.0014176249969750643,400000,X ~= Y A^T,SVD normal-system solve,4.44539946669142,4.44539946669142,299.95400848564805,299.95400848564805,1333.4153893540536,1333.4153893540536,299.9540084856483,1.3334153893540537e-09,10.356934967363133,1,True,1.0,0.0,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,2,HuberAIME,0.003949124948121607,400000,X ~= Y A^T,SVD normal-system solve,4.427834338780312,4.427834338780312,290.3299347686587,290.3299347686587,1285.532854744515,1285.532854744515,290.3299347686587,1.2855328547445151e-09,10.313174599921087,5,True,0.9641275109171962,0.05,0.0,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,2,RidgeAIME,0.001211749971844256,400000,X ~= Y A^T,SVD normal-system solve,4.44539946669142,4.445284606262528,299.95400848564805,299.96400848564804,1333.4153893540536,1333.4253893540536,299.96400848564815,1.333425389354054e-09,10.356687259949908,1,True,1.0,0.0,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,100,3,2,HuberRidgeAIME,0.003636542009189725,400000,X ~= Y A^T,SVD normal-system solve,4.427834337372578,4.4277162745803835,290.3299346816562,290.3399346816563,1285.532853950575,1285.5428539505751,290.33993468165636,1.285542853950575e-09,10.312918960227147,5,True,0.9641275103224324,0.05,0.01,1.0,rms,10.0,
main_corrected_inverse_map_2026-08-31_v2,4000,300,3,0,AIME,0.0040512919658795,1200000,X ~= Y A^T,SVD normal-system solve,4.489258310918093,4.489258310918093,297.0083827288717,297.0083827288717,1333.3473505779289,1333.3473505779289,297.0083827288717,1.333347350577929e-09,17.37907031338512,1,True,1.0,0.0,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,4000,300,3,0,HuberAIME,0.008879957953467965,1200000,X ~= Y A^T,SVD normal-system solve,4.451660092014642,4.451660092014642,288.3303803136588,288.3303803136588,1283.5488473577188,1283.5488473577188,288.33038031365874,1.2835488473577188e-09,17.326866067059665,4,True,0.9626614647748035,0.05,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,4000,300,3,0,RidgeAIME,0.0036903329892084002,1200000,X ~= Y A^T,SVD normal-system solve,4.489258310918093,4.4891408347444335,297.0083827288717,297.01838272887176,1333.3473505779289,1333.357350577929,297.01838272887164,1.3333573505779292e-09,17.378642080194357,1,True,1.0,0.0,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,4000,300,3,0,HuberRidgeAIME,0.00905558408703655,1200000,X ~= Y A^T,SVD normal-system solve,4.451660091585974,4.4515403837570595,288.3303803140316,288.34038031403156,1283.5488472357804,1283.5588472357806,288.3403803140316,1.28355884723578e-09,17.326424383106687,4,True,0.9626614646833322,0.05,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,4000,300,3,1,AIME,0.003512792056426406,1200000,X ~= Y A^T,SVD normal-system solve,4.525799015419391,4.525799015419391,294.6224714901374,294.6224714901374,1333.4020913904915,1333.4020913904915,294.62247149013734,1.3334020913904914e-09,17.129308914084877,1,True,1.0,0.0,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,4000,300,3,1,HuberAIME,0.010730875073932111,1200000,X ~= Y A^T,SVD normal-system solve,4.550935119112712,4.550935119112712,282.1871097657027,282.1871097657027,1284.21522799365,1284.21522799365,282.1871097657028,1.28421522799365e-09,17.093863727399917,5,True,0.9630967007577934,0.05,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,4000,300,3,1,RidgeAIME,0.003521125065162778,1200000,X ~= Y A^T,SVD normal-system solve,4.525799015419391,4.525679347719577,294.6224714901374,294.63247149013733,1333.4020913904915,1333.4120913904917,294.63247149013745,1.3334120913904921e-09,17.128889229707433,1,True,1.0,0.0,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,4000,300,3,1,HuberRidgeAIME,0.01021987502463162,1200000,X ~= Y A^T,SVD normal-system solve,4.550935118005085,4.550809286272776,282.1871098168707,282.1971098168709,1284.2152279139543,1284.2252279139545,282.19710981687075,1.2842252279139548e-09,17.09342839678715,5,True,0.9630967007002311,0.05,0.01,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,4000,300,3,2,AIME,0.0034852910321205854,1200000,X ~= Y A^T,SVD normal-system solve,4.6268866439625995,4.6268866439625995,288.1852194153187,288.1852194153187,1333.4003427001694,1333.4003427001694,288.1852194153188,1.3334003427001692e-09,16.77937655530333,1,True,1.0,0.0,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,4000,300,3,2,HuberAIME,0.008712042006663978,1200000,X ~= Y A^T,SVD normal-system solve,4.60665233701757,4.60665233701757,278.71738517674135,278.71738517674135,1283.9540937918616,1283.9540937918616,278.7173851767413,1.2839540937918616e-09,16.676465035720895,4,True,0.9629077577278312,0.05,0.0,1.0,rms,17.320508075688775,
main_corrected_inverse_map_2026-08-31_v2,4000,300,3,2,RidgeAIME,0.0034276669612154365,1200000,X ~= Y A^T,SVD normal-system solve,4.6268866439625995,4.626760795704211,288.1852194153187,288.1952194153187,1333.4003427001694,1333.4103427001696,288.1952194153187,1.3334103427001687e-09,16.7789665281254,1,True,1.0,0.0,0.01,1.0,rms,17.320508075688775,
