pipeline_version,experiment_mode,dataset,learner,repeat,method,outlier_rate,clone_frac,n_outlier_rows,n_clones,d_original,d_total,model_fit_time_sec,model_test_accuracy,model_test_log_loss,n_explanation_fit,n_explanation_val,explain_time_sec,orientation,solver,cond_raw,cond_reg,lambda_min_raw,lambda_min_reg,lambda_max_raw,lambda_max_reg,system_min_singular_value,solver_svd_tolerance,coef_fro_norm,mean_iter,converged,mean_huber_weight,frac_downweighted,ridge_lambda,huber_delta,residual_mode,effective_delta_on_l2_norm,clean_target_reconstruction_mse,clean_target_reconstruction_rmse,clean_target_reconstruction_r2,clean_target_reconstruction_cosine,observed_target_reconstruction_mse,observed_target_reconstruction_rmse,observed_target_reconstruction_r2,observed_target_reconstruction_cosine,operator_cosine_flat,operator_spearman_global,operator_topk_jaccard,clone_mass_ratio,clone_topk_infiltration,irrelevant_decoy_mass_ratio,irrelevant_decoy_topk_infiltration,outlier_weight_ap,mean_weight_outlier_rows,mean_weight_nonoutlier_rows,bootstrap_cosine_flat,bootstrap_spearman_global,bootstrap_topk_jaccard,error,log10_cond_reg,log10_coef_norm
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,lgbm,2,RidgeAIME,0.05,0.25,34,10,42,52,1.2682810409460217,0.8743961352657005,0.43871353803037844,144,63,0.00015949993394315243,X ~= Y A^T,SVD normal-system solve,1.1921870354544648,1.1921553350679353,60.616085828798006,60.62608582879801,72.26571166508809,72.2757116650881,60.62608582879801,7.227571166508809e-11,2.859502068168806,1,True,1.0,0.0,0.01,1.0,rms,7.211102550927978,0.8501935737445838,0.922059419855675,0.006951525980339657,0.17176603873495275,2.561912071447406,1.600597410796171,-0.004170272724108637,0.11381951904058736,0.8779674602845113,0.6929940713459944,0.5384615384615384,0.20695376036481405,0.2,0.03276739503265265,0.06666666666666667,0.04861111111111111,1.0,1.0,0.8878771199514096,0.7681011264906111,0.4374542124542124,,0.07633284665224038,0.4562904149914428
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,lgbm,2,HuberRidgeAIME,0.05,0.25,34,10,42,52,1.2682810409460217,0.8743961352657005,0.43871353803037844,144,63,0.0005807500565424562,X ~= Y A^T,SVD normal-system solve,1.1852862469046608,1.1852536235448525,56.78557470358417,56.79557470358417,67.30716071873552,67.31716071873551,56.79557470358417,6.731716071873551e-11,2.4675822922542645,7,True,0.9348154940386121,0.18055555555555555,0.01,1.0,rms,7.211102550927978,0.8266856383156065,0.9092225460884736,0.03440941336742065,0.21215305489910274,2.5353860405538673,1.5922895592679955,0.00622690365579881,0.14397034107188691,0.9837087348715005,0.9223412960423155,1.0,0.20667439567957127,0.3,0.032014085196047065,0.0,0.9367346938775509,0.2787150164171363,0.9683388761068628,0.9170420767888452,0.7454266962787408,0.765967365967366,,0.0738112917135244,0.3922716450198857
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,svm,2,RidgeAIME,0.05,0.25,34,10,42,52,0.02282325003761798,0.8309178743961353,0.4119676050889292,144,63,0.00015704194083809853,X ~= Y A^T,SVD normal-system solve,2.319238938728609,2.3188419494883017,33.221100613827005,33.231100613826996,77.04767013100849,77.05767013100849,33.231100613827,7.705767013100848e-11,3.3750727714052724,1,True,1.0,0.0,0.01,1.0,rms,7.211102550927978,0.8285152837526407,0.9102281492860131,0.021973484619235317,0.1980618984606555,2.749995496030888,1.658311037179361,-0.007261057431434459,0.10618283673791817,0.93937408081491,0.819810016410631,0.5384615384615384,0.16417491938229037,0.2,0.05487865035838422,0.26666666666666666,0.041666666666666664,1.0,1.0,0.8742661955947773,0.7115311657965612,0.5805860805860806,,0.3652711484636534,0.5282831412793494
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,svm,2,HuberRidgeAIME,0.05,0.25,34,10,42,52,0.02282325003761798,0.8309178743961353,0.4119676050889292,144,63,0.0006455000257119536,X ~= Y A^T,SVD normal-system solve,2.2073901467837844,2.207020398485812,32.64438011228078,32.65438011228078,72.05888300771312,72.06888300771311,32.654380112280776,7.206888300771312e-11,3.2173300618884397,8,True,0.9336385484844413,0.1875,0.01,1.0,rms,7.211102550927978,0.8204685192337635,0.9057971733416723,0.03147234265700294,0.2101342736036999,2.744659816504124,1.6567014868418883,-0.00530671888433476,0.10934411005269178,0.9908193664583156,0.9472942737276888,0.8181818181818182,0.17528949322810264,0.2,0.03333821045174553,0.06666666666666667,0.976190476190476,0.177922644295493,0.9664957617100479,0.927039450728883,0.8118700000587863,0.5665667665667666,,0.3438063471665882,0.5074956169180843
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,mlp,2,RidgeAIME,0.05,0.25,34,10,42,52,0.04918208299204707,0.8502415458937198,0.6472633204058132,144,63,0.00014954200014472008,X ~= Y A^T,SVD normal-system solve,1.941570011884197,1.941316989094296,37.20285391939194,37.21285391939195,72.23194552639985,72.24194552639985,37.21285391939195,7.224194552639985e-11,5.307755685565549,1,True,1.0,0.0,0.01,1.0,rms,7.211102550927978,1.5873440154916219,1.259898414750817,0.017460293968066032,0.19895250577467138,2.0150390361962303,1.4195207065049211,0.003984831617471651,0.163634803865418,0.8035459884593605,0.7645903661739413,0.25,0.2511966473232721,0.2,0.028810335835272493,0.0,0.0625,1.0,1.0,0.9053092099959681,0.7684638696096753,0.6296620046620046,,0.2880964552102985,0.7249109242050823
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,mlp,2,HuberRidgeAIME,0.05,0.25,34,10,42,52,0.04918208299204707,0.8502415458937198,0.6472633204058132,144,63,0.0005617080023512244,X ~= Y A^T,SVD normal-system solve,2.055849399310033,2.0555274516472406,32.785684557956806,32.795684557956804,67.40242990444372,67.41242990444371,32.795684557956804,6.74124299044437e-11,3.7574185661068187,7,True,0.9256406345512441,0.1875,0.01,1.0,rms,7.211102550927978,1.5602975952891713,1.249118727459152,0.03420158098309378,0.21184201159715596,1.9727093853430133,1.4045317316967294,0.024907986734966303,0.189597815486461,0.9853944589943496,0.9491952432377707,0.6666666666666666,0.21021450464974126,0.2,0.02410289549291529,0.0,0.9888888888888892,0.224813935070991,0.9723624145165944,0.9389957276059278,0.8308315141609608,0.5967032967032967,,0.3129232811744106,0.5748895769705387
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,lgbm,2,RidgeAIME,0.05,0.5,34,21,42,63,1.36121279199142,0.8743961352657005,0.46891802896892204,144,63,0.00016287504695355892,X ~= Y A^T,SVD normal-system solve,1.3175374568243454,1.317483253355893,58.572497742186265,58.58249774218627,77.17145971508981,77.18145971508982,58.582497742186256,7.718145971508983e-11,3.2106494126827574,1,True,1.0,0.0,0.01,1.0,rms,7.937253933193772,0.8325488175607119,0.9124411310110433,0.013094265020179074,0.19822693846272618,1.486634959816859,1.2192764082917618,0.0005805585742384434,0.15222317068244778,0.8531528971188334,0.5904323003234527,0.42857142857142855,0.3299417709230889,0.14285714285714285,0.033329330042796756,0.06666666666666667,0.041666666666666664,1.0,1.0,0.8434623104521034,0.7091122261551195,0.5165750915750916,,0.11974510356477425,0.5065928853080393
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,lgbm,2,HuberRidgeAIME,0.05,0.5,34,21,42,63,1.36121279199142,0.8743961352657005,0.46891802896892204,144,63,0.0005953750805929303,X ~= Y A^T,SVD normal-system solve,1.3570141825282411,1.3569489996768098,54.76118209549421,54.7711820954942,74.31170075559723,74.32170075559725,54.771182095494204,7.432170075559725e-11,2.812178125991378,7,True,0.9480593515112624,0.1388888888888889,0.01,1.0,rms,7.937253933193772,0.8178396569641632,0.9043448772255877,0.03053054580429604,0.22509095479370064,1.471318354035468,1.2129791234953171,0.0108774465180429,0.17384320266859773,0.9923299138438542,0.9672595498062513,0.8181818181818182,0.305399615830275,0.14285714285714285,0.028676883336678498,0.0,1.0,0.20320291796628717,0.9804444138393049,0.9117985721001096,0.7746037354377628,0.7064935064935065,,0.13256352520198858,0.4490428258375045
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,svm,2,RidgeAIME,0.05,0.5,34,21,42,63,0.0248818330001086,0.8502415458937198,0.378789086046128,144,63,0.000142583972774446,X ~= Y A^T,SVD normal-system solve,2.188221687353964,2.187867991715474,33.58446818247409,33.59446818247409,73.49026163513896,73.50026163513897,33.59446818247409,7.350026163513897e-11,3.8686256061425515,1,True,1.0,0.0,0.01,1.0,rms,7.937253933193772,0.8405233043945385,0.9168005804942199,0.023568256936498333,0.2093007896992425,2.1548950026522853,1.4679560629161506,0.0033225632491634682,0.13225385395223005,0.9296924949353198,0.8898730250382697,0.6666666666666666,0.2838590208296805,0.09523809523809523,0.03137906474121753,0.06666666666666667,0.05555555555555555,1.0,1.0,0.882437055520197,0.7497423822306264,0.5972027972027971,,0.3400211146453693,0.587556702051582
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,svm,2,HuberRidgeAIME,0.05,0.5,34,21,42,63,0.0248818330001086,0.8502415458937198,0.378789086046128,144,63,0.0005301249912008643,X ~= Y A^T,SVD normal-system solve,2.1199384413107376,2.1195913591853808,32.25724626505542,32.26724626505542,68.3833763681182,68.39337636811821,32.26724626505541,6.83933763681182e-11,3.5712789350376966,7,True,0.9209756639429781,0.2361111111111111,0.01,1.0,rms,7.937253933193772,0.833159304784851,0.9127756048366165,0.03212297866427449,0.21945011145027865,2.1489698805350557,1.4659365199540721,0.00606303808295694,0.13693042350675527,0.9765787371160485,0.880439742087334,0.8181818181818182,0.2898588316156789,0.14285714285714285,0.022019456085437705,0.0,0.8338789682539683,0.19369371566063198,0.9637569550184102,0.9390787005118562,0.8687125995250586,0.6680319680319681,,0.32625214038288575,0.5528237721240995
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,mlp,2,RidgeAIME,0.05,0.5,34,21,42,63,0.026565666077658534,0.7198067632850241,0.6408617426402463,144,63,0.00013025000225752592,X ~= Y A^T,SVD normal-system solve,7.561733426939386,7.555013157494392,9.75409276540337,9.764092765403372,73.7578493136183,73.76784931361829,9.76409276540337,7.376784931361829e-11,11.600123544801592,1,True,1.0,0.0,0.01,1.0,rms,7.937253933193772,0.8976436032136091,0.9474405539207245,-0.03806160621471433,0.15314248464557573,1.8954915777012282,1.3767685272772718,-0.03347553028140271,0.10265691917224976,0.8127687133756903,0.8297729348077,0.3333333333333333,0.34102136518211373,0.14285714285714285,0.022498670009600763,0.0,0.04861111111111111,1.0,1.0,0.8860396782554769,0.7653649582799534,0.5564102564102563,,0.8782352250247774,1.0644626146182874
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,mlp,2,HuberRidgeAIME,0.05,0.5,34,21,42,63,0.026565666077658534,0.7198067632850241,0.6408617426402463,144,63,0.0005818750942125916,X ~= Y A^T,SVD normal-system solve,8.726011256023522,8.716122882689232,7.8032277118161435,7.813227711816147,68.09105284662235,68.10105284662235,7.8132277118161415,6.810105284662237e-11,9.021365464196057,8,True,0.9230983519980528,0.20833333333333334,0.01,1.0,rms,7.937253933193772,0.8447448621426045,0.919100028366121,0.02311206218365136,0.20378557956937998,1.8379129592170278,1.3556964849172648,-0.0020820416630062955,0.14001126636309158,0.956548234718524,0.8756900775409117,0.5384615384615384,0.33208823603082127,0.09523809523809523,0.020148412794111968,0.0,0.982142857142857,0.21397109112774068,0.9593311317505504,0.954830227809348,0.8723336116115448,0.7293373293373293,,0.940323344439943,0.9552722768639341
r5_final_inverse_map_complete_2026-08-31,end_to_end_original_stress,credit_approval,lgbm,2,RidgeAIME,0.1,0.0,69,0,42,42,1.2258681659586728,0.855072463768116,0.48485899121277726,144,63,0.00015516590792685747,X ~= Y A^T,SVD normal-system solve,1.4267532073331382,1.4266741741062876,53.98668270404228,53.99668270404228,77.02567270126877,77.03567270126878,53.99668270404228,7.703567270126877e-11,3.344492033387638,1,True,1.0,0.0,0.01,1.0,rms,6.48074069840786,0.9070101360579572,0.9523707975667656,-0.033134697185978945,0.1547380859115973,3.7027718052040632,1.9242587677347511,-0.025443016423880804,0.07748642282887401,0.798375435620011,0.45485493320617715,0.5384615384615384,0.0,0.0,0.029008457279545524,0.06666666666666667,0.1388888888888889,1.0,1.0,0.8013349043890974,0.6080909879487482,0.5180819180819181,,0.15432479964235682,0.524330165796229
