pipeline_version,experiment_mode,dataset,learner,repeat,method,outlier_rate,clone_frac,n_outlier_rows,n_clones,d_original,d_total,model_fit_time_sec,model_test_accuracy,model_test_log_loss,n_explanation_fit,n_explanation_val,explain_time_sec,orientation,solver,cond_raw,cond_reg,lambda_min_raw,lambda_min_reg,lambda_max_raw,lambda_max_reg,system_min_singular_value,solver_svd_tolerance,coef_fro_norm,mean_iter,converged,mean_huber_weight,frac_downweighted,ridge_lambda,huber_delta,residual_mode,effective_delta_on_l2_norm,clean_target_reconstruction_mse,clean_target_reconstruction_rmse,clean_target_reconstruction_r2,clean_target_reconstruction_cosine,observed_target_reconstruction_mse,observed_target_reconstruction_rmse,observed_target_reconstruction_r2,observed_target_reconstruction_cosine,operator_cosine_flat,operator_spearman_global,operator_topk_jaccard,clone_mass_ratio,clone_topk_infiltration,irrelevant_decoy_mass_ratio,irrelevant_decoy_topk_infiltration,outlier_weight_ap,mean_weight_outlier_rows,mean_weight_nonoutlier_rows,bootstrap_cosine_flat,bootstrap_spearman_global,bootstrap_topk_jaccard,error,log10_cond_reg,log10_coef_norm
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,svm,2,RidgeAIME,0.05,0.5,45,100,561,661,1.1680634159129113,0.9722222222222222,0.08254814904093359,630,270,0.0013549160212278366,X ~= Y A^T,SVD normal-system solve,1.4995625291664196,1.4994981529131077,77.59043548144093,77.60043548144094,116.35170966967347,116.36170966967347,77.60043548144102,1.1636170966967344e-10,46.17956910460001,1,True,1.0,0.0,0.01,1.0,rms,25.709920264364882,0.5327729468048572,0.7299129720760258,0.4733820673609288,0.6887850345704478,1.5422509578841104,1.2418739702095822,0.23556934636393434,0.4876385606198115,0.9846645386412483,0.9622547310938957,0.05263157894736842,0.14487460608347397,0.01,0.0011494165676486424,0.0,0.05396825396825397,1.0,1.0,0.981457042204789,0.9615946268356561,0.3403307476836889,,0.17594593513046494,1.664449876256178
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,svm,2,HuberRidgeAIME,0.05,0.5,45,100,561,661,1.1680634159129113,0.9722222222222222,0.08254814904093359,630,270,0.006012417026795447,X ~= Y A^T,SVD normal-system solve,1.619543543141308,1.619453491839655,68.7889547919762,68.7989547919762,111.4067075727844,111.41670757278443,68.79895479197614,1.1141670757278444e-10,43.962623140823496,8,True,0.9389757274383642,0.11428571428571428,0.01,1.0,rms,25.709920264364882,0.5217783232156675,0.7223422479792162,0.4842496723686668,0.696885021177862,1.5310484375157216,1.2373554208535726,0.24112197703263405,0.493486230291991,0.9964344655358761,0.9906861273919736,0.5384615384615384,0.1470318194809158,0.01,0.0011676308094495775,0.0,1.0,0.19384814947358875,0.9814830053759523,0.9938908789688682,0.9889374085106544,0.4681318681318681,,0.20936848026998126,1.6430835978005234
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,svm,2,RidgeAIME,0.1,0.0,90,0,561,561,1.1680634159129113,0.9722222222222222,0.08254814904093359,630,270,0.0012161670019850135,X ~= Y A^T,SVD normal-system solve,1.4995625291664196,1.4994981529131077,77.59043548144093,77.60043548144094,116.35170966967347,116.36170966967347,77.60043548144102,1.1636170966967344e-10,43.89681741779744,1,True,1.0,0.0,0.01,1.0,rms,23.68543856465402,0.5487239890189699,0.7407590627315807,0.46076166258596674,0.680661517165393,3.026575378031503,1.7397055434847308,0.13343926759503966,0.3694356021594183,0.9706012109159823,0.9420516798813666,0.17647058823529413,0.0,0.0,0.0012132130180855932,0.0,0.10634920634920635,1.0,1.0,0.96704832962033,0.9321092885552795,0.24101874217973288,,0.17594593513046494,1.642433034410857
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,svm,2,HuberRidgeAIME,0.1,0.0,90,0,561,561,1.1680634159129113,0.9722222222222222,0.08254814904093359,630,270,0.005358709022402763,X ~= Y A^T,SVD normal-system solve,1.7176819619393258,1.7175666803037604,62.24466514447366,62.25466514447369,106.91653854561588,106.9265385456159,62.25466514447365,1.069265385456158e-10,41.12961337951555,8,True,0.8964110828308213,0.16666666666666666,0.01,1.0,rms,23.68543856465402,0.5230474758992109,0.7232202125903361,0.48599431237414614,0.697939539940026,3.001272244314658,1.7324180339383037,0.14068399120079078,0.3787492120898749,0.9961720818054296,0.9885443657115266,0.3333333333333333,0.0,0.0,0.0011937427265290034,0.0,0.999780509218613,0.18851973620734555,0.9806539251465811,0.992914832351355,0.9862182291227717,0.3931318681318681,,0.23491360647443443,1.6141546271378608
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,svm,2,RidgeAIME,0.1,0.25,90,100,561,661,1.1680634159129113,0.9722222222222222,0.08254814904093359,630,270,0.0013271250063553452,X ~= Y A^T,SVD normal-system solve,1.4908602354015057,1.490797489371248,78.21968774139403,78.22968774139406,116.61462207916696,116.62462207916695,78.22968774139405,1.1662462207916697e-10,46.07061151616155,1,True,1.0,0.0,0.01,1.0,rms,25.709920264364882,0.6085717174856061,0.7801100675453472,0.44851176267889536,0.6706072800472314,3.1391185815016436,1.7717557905935128,0.13489467909523456,0.37088633758699424,0.9726602995370606,0.95056027541115,0.05263157894736842,0.14831926395552203,0.01,0.0012496384369853036,0.0,0.10476190476190476,1.0,1.0,0.9679896881264701,0.9379178759638194,0.2455882352941176,,0.17341865269386855,1.6634239768789436
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,svm,2,HuberRidgeAIME,0.1,0.25,90,100,561,661,1.1680634159129113,0.9722222222222222,0.08254814904093359,630,270,0.0053315829718485475,X ~= Y A^T,SVD normal-system solve,1.49995236377373,1.4998797868108211,68.87582047841559,68.88582047841562,103.31044973345455,103.32044973345452,68.88582047841562,1.0332044973345453e-10,43.7268853775265,7,True,0.8979024177671022,0.1619047619047619,0.01,1.0,rms,25.709920264364882,0.5873532352643853,0.7663897411006917,0.4677399703372427,0.686400077757773,3.116280586514104,1.765299007679465,0.14118857034832177,0.3802851773522034,0.9972878413008611,0.9941402342452451,0.42857142857142855,0.1469826845030485,0.0,0.0012332796713992436,0.0,0.9980886566501339,0.19260042492331952,0.9804377573552042,0.9933552726608849,0.988007629531047,0.30965309200603314,,0.17605645237778045,1.6407485440833263
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,svm,2,RidgeAIME,0.1,0.5,90,100,561,661,1.1680634159129113,0.9722222222222222,0.08254814904093359,630,270,0.0014072079211473465,X ~= Y A^T,SVD normal-system solve,1.5092056909882408,1.5091400764126297,77.59557562911407,77.60557562911411,117.10768433496739,117.1176843349674,77.60557562911411,1.1711768433496734e-10,46.78549813680979,1,True,1.0,0.0,0.01,1.0,rms,25.709920264364882,0.6103111627516311,0.7812241437331742,0.43303016330632416,0.6594644280315813,3.2125188714688107,1.7923500973495134,0.12245166276628627,0.3545841094477832,0.9728760004296809,0.9511208769949865,0.1111111111111111,0.1432888964921382,0.01,0.0012570357248294836,0.0,0.10158730158730159,1.0,1.0,0.9735523162250574,0.9532286603113558,0.22414199147945282,,0.17872955229359985,1.670111257878573
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,svm,2,HuberRidgeAIME,0.1,0.5,90,100,561,661,1.1680634159129113,0.9722222222222222,0.08254814904093359,630,270,0.006044500041753054,X ~= Y A^T,SVD normal-system solve,1.587600734762395,1.5875151566935877,68.65253737133598,68.662537371336,108.99281877403578,109.00281877403579,68.66253737133603,1.0900281877403577e-10,43.945770924468576,8,True,0.9027003268948139,0.15396825396825398,0.01,1.0,rms,25.709920264364882,0.5894588471729655,0.7677622334896173,0.4524016490006344,0.6736202489655653,3.1925558070111095,1.7867724552978506,0.12790487711983667,0.36174860524290076,0.9967482642959866,0.992789338996676,0.3333333333333333,0.14170089905765645,0.01,0.0013185331704875405,0.0,0.9997596153846153,0.19095374589429792,0.9831805056651902,0.9942947017968425,0.9911787629622459,0.4415750915750916,,0.2007178803809998,1.6429170875431525
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,mlp,2,RidgeAIME,0.05,0.0,45,0,561,561,0.251420333981514,0.9577777777777777,0.10735670836301978,630,270,0.001174457953311503,X ~= Y A^T,SVD normal-system solve,1.4848461799872292,1.484783727492561,77.62439756284753,77.63439756284748,115.26029019500415,115.27029019500408,77.63439756284754,1.1527029019500415e-10,42.635128746421735,1,True,1.0,0.0,0.01,1.0,rms,23.68543856465402,0.5221341359204512,0.7225884969472259,0.48983037023843734,0.7005672231026214,2.2358166673925357,1.4952647482611685,0.18276647515874356,0.4306309758931318,0.9873380951058234,0.9712125606252866,0.0,0.0,0.0,0.0010825397668705655,0.0,0.044444444444444446,1.0,1.0,0.9831124162451699,0.967532814160928,0.24323062558356678,,0.17166319924459214,1.62976757877179
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,mlp,2,HuberRidgeAIME,0.05,0.0,45,0,561,561,0.251420333981514,0.9577777777777777,0.10735670836301978,630,270,0.004779374925419688,X ~= Y A^T,SVD normal-system solve,1.5800633967545803,1.5799798864517813,69.45009981031842,69.46009981031841,109.73556061123635,109.74556061123629,69.46009981031841,1.0974556061123636e-10,41.312044425422776,7,True,0.9477101973444059,0.10634920634920635,0.01,1.0,rms,23.68543856465402,0.5123324720268242,0.7157740369885067,0.49940743271270704,0.7074545272200452,2.2259450536739895,1.4919601380981964,0.18637473776485747,0.43494001438171176,0.9982752619191693,0.9951052979603798,0.42857142857142855,0.0,0.0,0.0010642256762262658,0.0,1.0,0.18800671940640248,0.9830452428298944,0.9949884403924274,0.9918619657503894,0.49926739926739927,,0.198651558309737,1.616076687610571
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,mlp,2,RidgeAIME,0.05,0.25,45,100,561,661,0.251420333981514,0.9577777777777777,0.10735670836301978,630,270,0.0013181669637560844,X ~= Y A^T,SVD normal-system solve,1.4634749660277233,1.4634163119396084,79.0083567623587,79.01835676235869,115.62675222869915,115.63675222869917,79.01835676235866,1.1563675222869914e-10,45.650488665822614,1,True,1.0,0.0,0.01,1.0,rms,25.709920264364882,0.5139908560244594,0.7169315560250221,0.4953521799360786,0.7044933157025854,2.0144951416185983,1.4193291167374107,0.19897036181905092,0.44887089442847344,0.9875293226648967,0.9794219080789162,0.17647058823529413,0.1451366914649072,0.01,0.0010156280208325499,0.0,0.047619047619047616,1.0,1.0,0.9818154086259174,0.9673792028332115,0.22883925500024574,,0.1653678915788004,1.6594454308020674
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,mlp,2,HuberRidgeAIME,0.05,0.25,45,100,561,661,0.251420333981514,0.9577777777777777,0.10735670836301978,630,270,0.0053587909787893295,X ~= Y A^T,SVD normal-system solve,1.5170616778459376,1.5169915837819643,73.75682824903254,73.76682824903254,111.89365761607195,111.90365761607202,73.76682824903253,1.1190365761607199e-10,44.236764871886635,7,True,0.9474100839511757,0.09682539682539683,0.01,1.0,rms,25.709920264364882,0.5056805979642287,0.71111222599828,0.503511378811135,0.7108326380257763,2.005630390591607,1.4162028070130377,0.20249527888686258,0.45318005437305864,0.9984135706631313,0.9959659705033076,0.3333333333333333,0.14450817791860907,0.0,0.000991765473311923,0.0,1.0,0.19360574538163652,0.9851003008796526,0.9947960357289599,0.9917112262571119,0.4586080586080586,,0.18098317134230688,1.645783358584574
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,mlp,2,RidgeAIME,0.05,0.5,45,100,561,661,0.251420333981514,0.9577777777777777,0.10735670836301978,630,270,0.0013318749843165278,X ~= Y A^T,SVD normal-system solve,1.4460526144214683,1.4459964566119425,79.4184211208026,79.4284211208026,114.84321549496177,114.85321549496173,79.42842112080261,1.1485321549496166e-10,46.318768565102104,1,True,1.0,0.0,0.01,1.0,rms,25.709920264364882,0.5030344227621267,0.7092491965184922,0.4869037376987505,0.6987000238999567,2.128133700428307,1.4588124281168937,0.17909646984574468,0.42632160263757585,0.9862857888376034,0.9696490875910471,0.05263157894736842,0.14454946551319575,0.0,0.0009933863817713554,0.0,0.047619047619047616,1.0,1.0,0.9830934105472074,0.9695371703475532,0.2946311858076564,,0.16016722872907488,1.665757004681165
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,mlp,2,HuberRidgeAIME,0.05,0.5,45,100,561,661,0.251420333981514,0.9577777777777777,0.10735670836301978,630,270,0.005356875015422702,X ~= Y A^T,SVD normal-system solve,1.4959568445527003,1.4958892611208006,73.374382918612,73.38438291861199,109.76491034192836,109.77491034192839,73.38438291861196,1.0977491034192836e-10,44.8719029853863,7,True,0.9463473770151022,0.10952380952380952,0.01,1.0,rms,25.709920264364882,0.49207245963253166,0.7014787663447353,0.49808496517498435,0.7062123303436396,2.1175550700754298,1.4551821432643508,0.1831770569813772,0.43067958195174827,0.9985415888275818,0.9958798775236376,0.3333333333333333,0.1451027911507401,0.0,0.0009340609549096376,0.0,1.0,0.1889178950751914,0.9842188511120978,0.9944061107448965,0.9911883954330369,0.48177655677655673,,0.17489944442131122,1.6519744880427123
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,mlp,2,RidgeAIME,0.1,0.0,90,0,561,561,0.251420333981514,0.9577777777777777,0.10735670836301978,630,270,0.0012492499081417918,X ~= Y A^T,SVD normal-system solve,1.4460526144214683,1.4459964566119425,79.4184211208026,79.4284211208026,114.84321549496177,114.85321549496173,79.42842112080261,1.1485321549496166e-10,43.97506429010986,1,True,1.0,0.0,0.01,1.0,rms,23.68543856465402,0.5244409893168757,0.7241829805490292,0.4704363036304615,0.6884248651052467,2.512805583422813,1.5851831387643551,0.15455343455207093,0.39733877890840374,0.9687544920401348,0.9423183800237495,0.1111111111111111,0.0,0.0,0.0014761054163340412,0.0,0.1111111111111111,1.0,1.0,0.9673314607432555,0.9317503309961965,0.18357781709174897,,0.16016722872907488,1.6432064830543323
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,mlp,2,HuberRidgeAIME,0.1,0.0,90,0,561,561,0.251420333981514,0.9577777777777777,0.10735670836301978,630,270,0.005092749954201281,X ~= Y A^T,SVD normal-system solve,1.5367141241309263,1.536635395435211,68.16261727268744,68.17261727268748,104.74645670066943,104.75645670066942,68.17261727268748,1.047564567006694e-10,41.79125123317174,7,True,0.8953981590108269,0.16507936507936508,0.01,1.0,rms,23.68543856465402,0.495492610890839,0.7039123602344535,0.4996674480213007,0.7073230628946566,2.4852356906741715,1.5764630318133601,0.16382946899256934,0.40768496779359426,0.9973612557282207,0.9937137539453068,0.3333333333333333,0.0,0.0,0.0013824325658329938,0.0,1.0,0.187905123209868,0.9838347884859467,0.993364535532441,0.9890513458699559,0.46505994005994006,,0.1865708326690411,1.6210853741473878
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,mlp,2,RidgeAIME,0.1,0.25,90,100,561,661,0.251420333981514,0.9577777777777777,0.10735670836301978,630,270,0.0013572078896686435,X ~= Y A^T,SVD normal-system solve,1.4445960330709076,1.4445401611340878,79.56412224815253,79.57412224815253,114.93801537444988,114.94801537444987,79.57412224815253,1.1494801537444989e-10,47.22961101374864,1,True,1.0,0.0,0.01,1.0,rms,25.709920264364882,0.4616253407353179,0.6794301588355627,0.494538082844156,0.706338610519998,4.320268499511729,2.078525559022965,0.09137418256825824,0.3085377167356396,0.9770120112148615,0.955944618447132,0.17647058823529413,0.14436581788016117,0.02,0.0010273603252108493,0.0,0.08412698412698413,1.0,1.0,0.9743746756087432,0.9465208224868814,0.23529411764705882,,0.159729620611826,1.6742143687128808
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,mlp,2,HuberRidgeAIME,0.1,0.25,90,100,561,661,0.251420333981514,0.9577777777777777,0.10735670836301978,630,270,0.006308958982117474,X ~= Y A^T,SVD normal-system solve,1.560176183092356,1.5600957656574626,69.64854902542162,69.65854902542166,108.66400737640312,108.6740073764031,69.65854902542165,1.0867400737640313e-10,44.83438312814138,8,True,0.9159343789044937,0.13968253968253969,0.01,1.0,rms,25.709920264364882,0.4374137171668054,0.6613726008588543,0.5210488754425477,0.7226306349884508,4.297166352000571,2.0729607695276266,0.09623295643130114,0.3152664901146556,0.997396955480252,0.9931458437097886,0.3333333333333333,0.14274002586216913,0.02,0.0010279170958422874,0.0,0.9999999999999999,0.19229150793728128,0.9824041746779117,0.9939597432724829,0.9895858147730026,0.37503052503052503,,0.19315125811091052,1.6516111987210964
r5_final_inverse_map_complete_2026-08-31,fixed_black_box_contamination,har,mlp,2,RidgeAIME,0.1,0.5,90,100,561,661,0.251420333981514,0.9577777777777777,0.10735670836301978,630,270,0.0015516250859946012,X ~= Y A^T,SVD normal-system solve,1.4425208217612722,1.4424653158104026,79.71493306280539,79.72493306280545,114.99045074840282,115.00045074840287,79.72493306280539,1.1500045074840287e-10,47.05532582344281,1,True,1.0,0.0,0.01,1.0,rms,25.709920264364882,0.5273687611706911,0.7262015981603808,0.4685919454908375,0.6864616466011187,3.2677135907692243,1.8076818278583275,0.12451302717432122,0.35698019228609285,0.973107952466119,0.9537927925633688,0.05263157894736842,0.1431791748538542,0.01,0.0011862043943395297,0.0,0.10317460317460317,1.0,1.0,0.9707535931400362,0.948355516534875,0.2552631578947368,,0.15910537930905339,1.672608784932969
