pipeline_version,dataset,learner,repeat,method,ridge_lambda,huber_delta,outlier_rate,clone_frac,n_outlier_rows,n_clones,d_original,d_total,model_fit_time_sec,model_test_accuracy,model_test_log_loss,orientation,solver,cond_raw,cond_reg,lambda_min_raw,lambda_min_reg,lambda_max_raw,lambda_max_reg,system_min_singular_value,solver_svd_tolerance,coef_fro_norm,mean_iter,converged,mean_huber_weight,frac_downweighted,residual_mode,effective_delta_on_l2_norm,clean_target_reconstruction_mse,clean_target_reconstruction_rmse,clean_target_reconstruction_r2,clean_target_reconstruction_cosine,operator_cosine_flat,operator_spearman_global,operator_topk_jaccard,clone_mass_ratio,clone_topk_infiltration,irrelevant_decoy_mass_ratio,irrelevant_decoy_topk_infiltration,outlier_weight_ap,mean_weight_outlier_rows,mean_weight_nonoutlier_rows,bootstrap_cosine_flat,bootstrap_spearman_global,bootstrap_topk_jaccard,log10_cond_reg,log10_coef_norm
r5_final_inverse_map_complete_2026-08-31,breast_cancer,svm,1,HuberRidgeAIME,0.01,0.5,0.1,0.5,17,15,30,45,0.0059452500427141786,0.9766081871345029,0.10662104861229722,X ~= Y A^T,SVD normal-system solve,2.2088219716941304,2.2083294134254965,24.531704985394054,24.541704985394052,54.18616897485682,54.196168974856825,24.541704985394052,5.419616897485682e-11,6.3845537077678225,17,True,0.6983194944763199,0.7058823529411765,rms,3.3541019662496847,0.6483573297566754,0.8052063895403931,0.3061665153130225,0.5645635658564683,0.9931140834014965,0.9665349143610011,0.6666666666666666,0.38625355421494334,0.3333333333333333,0.010695874281101234,0.0,0.9211884411884411,0.16572852181898884,0.7751355001480503,0.9938346434147485,0.9689591567852437,0.641025641025641,0.3440638569929472,0.8051305446647651
r5_final_inverse_map_complete_2026-08-31,breast_cancer,svm,1,HuberRidgeAIME,0.01,1.0,0.1,0.5,17,15,30,45,0.0059452500427141786,0.9766081871345029,0.10662104861229722,X ~= Y A^T,SVD normal-system solve,1.7821506287524393,1.7819300520690313,35.44935212495806,35.45935212495806,63.17608517836063,63.18608517836063,35.45935212495806,6.318608517836061e-11,6.472242447884859,10,True,0.8786024407020053,0.2689075630252101,rms,6.708203932499369,0.6547960053232126,0.8091946646655628,0.29927622734978465,0.5588525994693112,0.9967042471472053,0.9607378129117258,0.6666666666666666,0.3870135754298257,0.3333333333333333,0.012093212237566035,0.0,0.92404884004884,0.33171888171035907,0.9574798770950312,0.9915098661907289,0.9564690382081686,0.576090576090576,0.25089065222798174,0.8110547774247328
r5_final_inverse_map_complete_2026-08-31,breast_cancer,svm,1,HuberRidgeAIME,0.01,2.0,0.1,0.5,17,15,30,45,0.0059452500427141786,0.9766081871345029,0.10662104861229722,X ~= Y A^T,SVD normal-system solve,1.7671341198733084,1.766933048116139,38.14225622296927,38.15225622296927,67.40248238055902,67.41248238055903,38.15225622296927,6.741248238055902e-11,6.513579409138157,6,True,0.9462490874735001,0.09243697478991597,rms,13.416407864998739,0.6676883138327374,0.8171219699853489,0.2854796449278967,0.5472117212522611,0.992205910572282,0.9318840579710144,0.6666666666666666,0.3840057891143201,0.3333333333333333,0.017685309574406602,0.0,0.7669467787114845,0.5735760939564335,1.0,0.9838530446423228,0.9318577075098814,0.5944055944055944,0.24722009371469247,0.8138197121368026
r5_final_inverse_map_complete_2026-08-31,breast_cancer,svm,1,RidgeAIME,0.1,1.0,0.1,0.5,17,15,30,45,0.0059452500427141786,0.9766081871345029,0.10662104861229722,X ~= Y A^T,SVD normal-system solve,1.783008829233229,1.7810639209297403,40.159421373689064,40.259421373689065,71.60460288618525,71.70460288618524,40.25942137368905,7.170460288618524e-11,6.02247804485977,1,True,1.0,0.0,rms,6.708203932499369,0.7636713356316973,0.8738829072774552,0.18276431893543577,0.45519742735977375,0.8605351446426109,0.6578392621870882,0.3333333333333333,0.3606271478200321,0.26666666666666666,0.03297141897459079,0.0,0.12605042016806722,1.0,1.0,0.9228176621787506,0.8486429512516468,0.4397435897435897,0.2506795062172623,0.7797752254385617
r5_final_inverse_map_complete_2026-08-31,breast_cancer,svm,1,HuberRidgeAIME,0.1,0.5,0.1,0.5,17,15,30,45,0.0059452500427141786,0.9766081871345029,0.10662104861229722,X ~= Y A^T,SVD normal-system solve,2.2088722407990424,2.2039643377625397,24.53113537100954,24.631135371009538,54.186143956306495,54.2861439563065,24.631135371009538,5.4286143956306495e-11,6.358073069389426,17,True,0.6983245303343056,0.7058823529411765,rms,3.3541019662496847,0.6483429734099232,0.8051974747910746,0.30618187862216906,0.5645179571080893,0.9930604520598177,0.9665349143610011,0.6666666666666666,0.3862078260256459,0.3333333333333333,0.01070650707967187,0.0,0.921188441188441,0.1657303243000164,0.7751410023584818,0.9938157676343533,0.9689591567852437,0.641025641025641,0.3432045629391643,0.8033255146844911
r5_final_inverse_map_complete_2026-08-31,breast_cancer,svm,1,HuberRidgeAIME,0.1,1.0,0.1,0.5,17,15,30,45,0.0059452500427141786,0.9766081871345029,0.10662104861229722,X ~= Y A^T,SVD normal-system solve,1.7824729279195641,1.7802714555950132,35.44316441744306,35.54316441744306,63.176481053894236,63.27648105389424,35.543164417443066,6.327648105389422e-11,6.456050217587095,10,True,0.8785510579181831,0.2689075630252101,rms,6.708203932499369,0.6547360883647668,0.809157641232391,0.2993403469180572,0.5588496595947119,0.9966961566715824,0.9607378129117258,0.6666666666666666,0.3870048189312944,0.3333333333333333,0.012098936523766354,0.0,0.92404884004884,0.33171957143724917,0.9574209838529331,0.9915028384118006,0.9564690382081686,0.576090576090576,0.2504862285327619,0.8099668998329963
r5_final_inverse_map_complete_2026-08-31,breast_cancer,svm,1,HuberRidgeAIME,0.1,2.0,0.1,0.5,17,15,30,45,0.0059452500427141786,0.9766081871345029,0.10662104861229722,X ~= Y A^T,SVD normal-system solve,1.7671295747895455,1.7651236066533382,38.142360930030144,38.24236093003015,67.40249405175354,67.50249405175353,38.24236093003015,6.750249405175353e-11,6.499206388049728,6,True,0.9462501095923934,0.09243697478991597,rms,13.416407864998739,0.6676004924178697,0.8170682299648357,0.2855736261871673,0.5472172532860627,0.9921983584943728,0.9318840579710144,0.6666666666666666,0.38400507018099167,0.3333333333333333,0.017691281953952368,0.0,0.7669467787114845,0.5735842027663213,1.0,0.9838416107585193,0.9318313570487483,0.5944055944055944,0.2467751232127017,0.8128603285916169
r5_final_inverse_map_complete_2026-08-31,breast_cancer,svm,1,RidgeAIME,1.0,1.0,0.1,0.5,17,15,30,45,0.0059452500427141786,0.9766081871345029,0.10662104861229722,X ~= Y A^T,SVD normal-system solve,1.783008829233229,1.7639850236718184,40.159421373689064,41.159421373689064,71.60460288618525,72.60460288618525,41.15942137368906,7.260460288618525e-11,5.902859354849795,1,True,1.0,0.0,rms,6.708203932499369,0.7621811761676793,0.8730298827461058,0.18435899903883934,0.45487759641328734,0.8600098755246302,0.6578392621870882,0.3333333333333333,0.3607886970326178,0.26666666666666666,0.03306070559048801,0.0,0.12605042016806722,1.0,1.0,0.9221887097594019,0.8471146245059288,0.4397435897435897,0.2464948936278312,0.7710624355775701
r5_final_inverse_map_complete_2026-08-31,breast_cancer,svm,1,HuberRidgeAIME,1.0,0.5,0.1,0.5,17,15,30,45,0.0059452500427141786,0.9766081871345029,0.10662104861229722,X ~= Y A^T,SVD normal-system solve,2.209815155513589,2.1624056341145494,24.518400519818424,25.518400519818424,54.18113305764701,55.18113305764701,25.518400519818424,5.518113305764701e-11,6.106613427243464,16,True,0.6982688036509896,0.7142857142857143,rms,3.3541019662496847,0.6486758057449346,0.8054041257312595,0.3058257012363066,0.5640196919497876,0.9924810802235519,0.9670619235836626,0.6666666666666666,0.3857729008208807,0.3333333333333333,0.010813261855635567,0.0,0.921188441188441,0.1657431118404015,0.7750753938159782,0.9936280035873061,0.9698287220026348,0.641025641025641,0.3349371642397217,0.7858004283094661
r5_final_inverse_map_complete_2026-08-31,breast_cancer,svm,1,HuberRidgeAIME,1.0,1.0,0.1,0.5,17,15,30,45,0.0059452500427141786,0.9766081871345029,0.10662104861229722,X ~= Y A^T,SVD normal-system solve,1.7855891553065526,1.7639972209449588,35.383454217233066,36.383454217233066,63.18031212757727,64.18031212757727,36.38345421723307,6.418031212757727e-11,6.298574013858546,9,True,0.8780549548091843,0.2689075630252101,rms,6.708203932499369,0.6543395065561015,0.8089125456785187,0.29976474520221474,0.5588121168850123,0.9966149175839969,0.9604743083003952,0.6666666666666666,0.386919488794233,0.3333333333333333,0.012155825107665844,0.0,0.92404884004884,0.33172206941839744,0.9568529671251631,0.9914334184821415,0.9563636363636363,0.6063936063936064,0.24649789659556282,0.7992422370708521
r5_final_inverse_map_complete_2026-08-31,breast_cancer,svm,1,HuberRidgeAIME,1.0,2.0,0.1,0.5,17,15,30,45,0.0059452500427141786,0.9766081871345029,0.10662104861229722,X ~= Y A^T,SVD normal-system solve,1.7670852056719455,1.7474883990024912,38.14337772529126,39.143377725291266,67.402598472719,68.402598472719,39.14337772529125,6.840259847271902e-11,6.359030785342337,6,True,0.9462599602680497,0.09243697478991597,rms,13.416407864998739,0.6668941853635688,0.8166358952211008,0.2863294740233111,0.5472655827413364,0.9921239222781564,0.931752305665349,0.6666666666666666,0.3839982726103157,0.3333333333333333,0.01774989756768531,0.0,0.7669467787114845,0.5736623514598607,1.0,0.9837274307231813,0.931304347826087,0.5944055944055944,0.24241430128986424,0.8033909274953193
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,RidgeAIME,0.0,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.134834005782425,3.134834005782425,21.00758936181706,21.00758936181706,65.85530551093723,65.85530551093723,21.007589361817065,6.585530551093721e-11,9.700805316501322,1,True,1.0,0.0,rms,6.708203932499369,0.47514127962835406,0.689304924999346,0.450120253419092,0.6729614657649957,0.9869808639153985,0.9488801054018444,0.6666666666666666,0.37803279680664237,0.26666666666666666,0.010434615805903585,0.0,0.09243697478991597,1.0,1.0,0.9708943395416746,0.8798945981554676,0.5267399267399268,0.4962145492237259,0.9868077889049266
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.0,0.5,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.6112051554664335,3.6112051554664335,14.391191568766757,14.391191568766757,51.96954518643558,51.96954518643558,14.391191568766756,5.196954518643559e-11,9.395002776734154,15,True,0.7601779995635678,0.680672268907563,rms,3.3541019662496847,0.4573741774594405,0.6762944458292116,0.4706820737807349,0.6875899698363919,0.9981269480671875,0.9907773386034254,0.6666666666666666,0.382811411622256,0.2,0.009889523520823182,0.0,0.9543335452426362,0.18361988924232023,0.8189015107999912,0.984640713259316,0.911699604743083,0.4791208791208791,0.5576521617461551,0.9728969127941967
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.0,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.231332722781569,3.231332722781569,18.962029158189853,18.962029158189853,61.272625309197124,61.272625309197124,18.962029158189857,6.127262530919711e-11,9.632726725750407,9,True,0.9202388235543983,0.18487394957983194,rms,6.708203932499369,0.4587669009783729,0.6773233356221923,0.46907027853480954,0.6864177938337735,0.9985230941789184,0.9895915678524374,0.6666666666666666,0.3841644055453358,0.2,0.008917354046213837,0.0,0.9617715617715619,0.3689032350188167,0.9763933742385781,0.9850792514463926,0.9216073781291172,0.501098901098901,0.509381678608293,0.9837492398063469
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.0,2.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.1124501333031636,3.1124501333031636,20.622211657742547,20.622211657742547,64.18560542314684,64.18560542314684,20.622211657742543,6.418560542314686e-11,9.867896036549638,6,True,0.9731647129345771,0.06722689075630252,rms,13.416407864998739,0.4647295141725068,0.6817107261680037,0.4621697620511337,0.6818962223160205,0.9959430459120208,0.9822134387351777,0.6666666666666666,0.38125220422872574,0.26666666666666666,0.008946309946589123,0.0,0.7524828113063408,0.7096909853831526,1.0,0.9804820982446509,0.8934650856389986,0.551098901098901,0.4931024020299758,0.9942245653220909
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,RidgeAIME,1e-06,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.134834005782425,3.1348339041603936,21.00758936181706,21.00759036181706,65.85530551093723,65.85530651093723,21.007590361817055,6.585530651093722e-11,9.700804861767239,1,True,1.0,0.0,rms,6.708203932499369,0.4751412784223426,0.6893049241245435,0.4501202548148059,0.6729614656089232,0.9869808635864937,0.9488801054018444,0.6666666666666666,0.3780327967989012,0.26666666666666666,0.010434615860720205,0.0,0.09243697478991597,1.0,1.0,0.9708943390207153,0.8798945981554676,0.5267399267399268,0.4962145351451852,0.9868077685469768
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,1e-06,0.5,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.6112051449586535,3.611204963513988,14.39119159846251,14.391192598462508,51.96954514245357,51.969546142453574,14.391192598462508,5.1969546142453574e-11,9.395002081648919,15,True,0.7601780002177059,0.680672268907563,rms,3.3541019662496847,0.4573741781376633,0.6762944463306373,0.4706820729958294,0.6875899697858506,0.9981269476959006,0.9907773386034254,0.6666666666666666,0.38281141116792905,0.2,0.009889523612135112,0.0,0.9543335452426362,0.18361988921681094,0.8189015115233524,0.9846407133674566,0.911699604743083,0.4791208791208791,0.5576521386613713,0.9728968806631052
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,1e-06,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.2313327328395802,3.231332615165854,18.962029094713966,18.962030094713967,61.27262529480571,61.272626294805704,18.96203009471396,6.127262629480571e-11,9.632726207463481,9,True,0.9202388228370674,0.18487394957983194,rms,6.708203932499369,0.45876690034942375,0.6773233351579021,0.46907027926269074,0.6864177939859185,0.9985230941139046,0.9895915678524374,0.6666666666666666,0.3841644054183462,0.2,0.008917354142247058,0.0,0.9617715617715619,0.3689032350003219,0.9763933734500692,0.9850792513828134,0.9216073781291172,0.501098901098901,0.5093816641446286,0.9837492164392189
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,1e-06,2.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.112450133291878,3.112450030856209,20.622211657716637,20.622212657716638,64.18560542283346,64.18560642283346,20.622212657716638,6.418560642283345e-11,9.867895564901124,6,True,0.9731647129293838,0.06722689075630252,rms,13.416407864998739,0.46472951254072403,0.6817107249711742,0.4621697639395915,0.6818962223752774,0.9959430458045727,0.9822134387351777,0.6666666666666666,0.38125220420347217,0.26666666666666666,0.008946309992332856,0.0,0.7524828113063408,0.709690985326969,1.0,0.9804820980108715,0.8934650856389986,0.551098901098901,0.4931023877350808,0.994224544564439
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,RidgeAIME,1e-05,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.134834005782425,3.134832989562547,21.00758936181706,21.00759936181706,65.85530551093723,65.85531551093723,21.00759936181706,6.585531551093723e-11,9.700800769162381,1,True,1.0,0.0,rms,6.708203932499369,0.4751412675683264,0.6893049162513832,0.4501202673761301,0.6729614642042689,0.986980860626353,0.9488801054018444,0.6666666666666666,0.3780327967292298,0.26666666666666666,0.01043461635406972,0.0,0.09243697478991597,1.0,1.0,0.9708943343320818,0.8798945981554676,0.5267399267399268,0.49621440843835857,0.9868075853254703
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,1e-05,0.5,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.61120505038934,3.6112032359439064,14.39119186572094,14.391201865720939,51.969544746613444,51.96955474661344,14.391201865720943,5.196955474661343e-11,9.394995825886928,15,True,0.7601780061048814,0.680672268907563,rms,3.3541019662496847,0.45737418424185977,0.6762944508436098,0.4706820659314589,0.687589969330966,0.9981269443543198,0.9907773386034254,0.6666666666666666,0.3828114070789871,0.2,0.009889524433942068,0.0,0.9543335452426362,0.18361988898722642,0.8189015180335313,0.9846407143407158,0.911699604743083,0.4791208791208791,0.5576519308984943,0.9728965914834122
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,1e-05,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.2313328233616305,3.2313316466248465,18.96202852343126,18.96203852343126,61.2726251652829,61.27263516528291,18.962038523431257,6.12726351652829e-11,9.632721542883504,9,True,0.9202388163810905,0.18487394957983194,rms,6.708203932499369,0.45876689468899184,0.6773233309793719,0.46907028581349364,0.6864177953552183,0.9985230935287841,0.9895915678524374,0.6666666666666666,0.38416440427543996,0.2,0.008917355006545797,0.0,0.9617715617715619,0.36890323483386783,0.9763933663534928,0.9850792508106011,0.9216073781291172,0.501098901098901,0.5093815339716851,0.9837490061351168
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,1e-05,2.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.1124501331903045,3.112449108834069,20.622211657483444,20.622221657483447,64.18560542001299,64.185615420013,20.622221657483436,6.418561542001301e-11,9.867891320066592,6,True,0.9731647128826426,0.06722689075630252,rms,13.416407864998739,0.4647294978547742,0.68171071419978,0.46216978093560246,0.6818962229085853,0.9959430448375437,0.9822134387351777,0.6666666666666666,0.3812522039761888,0.26666666666666666,0.008946310404026374,0.0,0.7524828113063408,0.7096909848213152,1.0,0.9804820959068576,0.8934650856389986,0.551098901098901,0.49310225908106775,0.9942243577456185
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,RidgeAIME,0.0001,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.134834005782425,3.1348238436271827,21.00758936181706,21.00768936181706,65.85530551093723,65.85540551093723,21.00768936181706,6.585540551093723e-11,9.700759843306724,1,True,1.0,0.0,rms,6.708203932499369,0.47514115903673826,0.6893048375259949,0.45012039297945017,0.6729614501575697,0.986980831024942,0.9488801054018444,0.6666666666666666,0.37803279603251555,0.26666666666666666,0.010434621287558534,0.0,0.09243697478991597,1.0,1.0,0.9708942874457389,0.8798945981554676,0.5267399267399268,0.4962131413740308,0.9868057531147905
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.0001,0.5,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.6112041047615717,3.6111859604306513,14.391194537986953,14.391294537986953,51.9695407880008,51.9696407880008,14.39129453798696,5.19696407880008e-11,9.394933268766682,15,True,0.7601780649700515,0.680672268907563,rms,3.3541019662496847,0.45737424530276377,0.6762944959873353,0.4706819952658362,0.6875899647806666,0.9981269109382783,0.9907773386034254,0.6666666666666666,0.38281136618961364,0.2,0.00988953265197091,0.0,0.9543335452426362,0.18361988669132048,0.8189015831280704,0.9846407240729086,0.911699604743083,0.4791208791208791,0.5576498532868135,0.9728936996989899
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.0001,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.231333728578364,3.231321961258055,18.962022810628536,18.962122810628536,61.2726238700563,61.272723870056296,18.962122810628532,6.12727238700563e-11,9.632674897325911,9,True,0.9202387518215314,0.18487394957983194,rms,6.708203932499369,0.45876683809556373,0.6773232892021089,0.4690703513089184,0.6864178090478142,0.9985230876775565,0.9895915678524374,0.6666666666666666,0.3841643928464401,0.2,0.008917363649507879,0.0,0.9617715617715619,0.3689032331692052,0.9763932953879719,0.9850792450883837,0.9216073781291172,0.501098901098901,0.509380232245921,0.9837469030994145
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.0001,2.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.1124501321746396,3.112439888657001,20.622211655150927,20.622311655150924,64.1856053918079,64.18570539180791,20.622311655150927,6.41857053918079e-11,9.867848871925148,6,True,0.9731647124152204,0.06722689075630252,rms,13.416407864998739,0.46472935100468055,0.6817106064927262,0.4621699508848275,0.6818962282414726,0.9959430351672568,0.9822134387351777,0.6666666666666666,0.38125220170336027,0.26666666666666666,0.008946314520955179,0.0,0.7524828113063408,0.7096909797646563,1.0,0.9804820748667012,0.8934650856389986,0.551098901098901,0.4931009725450269,0.9942224895619661
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,RidgeAIME,0.001,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.134834005782425,3.1347323885834304,21.00758936181706,21.00858936181706,65.85530551093723,65.85630551093723,21.00858936181706,6.585630551093724e-11,9.700350604040027,1,True,1.0,0.0,rms,6.708203932499369,0.4751400745780719,0.6893040508934152,0.4501216480205973,0.6729613096749305,0.9869805350109607,0.9488801054018444,0.6666666666666666,0.37803278906538085,0.26666666666666666,0.010434670621812152,0.0,0.09243697478991597,1.0,1.0,0.9708938185816549,0.8798945981554676,0.5267399267399268,0.4962004711245344,0.9867874314464702
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.001,0.5,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.6111946550215177,3.611013224051724,14.391221228820802,14.392221228820803,51.96950118074988,51.97050118074988,14.392221228820807,5.197050118074988e-11,9.394307747522687,15,True,0.7601786529632095,0.680672268907563,rms,3.3541019662496847,0.45737485780529286,0.6762949488243224,0.4706812864182788,0.6875899191323656,0.9981265767549234,0.9907773386034254,0.6666666666666666,0.38281095730046244,0.2,0.009889614828188257,0.0,0.9543335452426362,0.18361986372617825,0.8189022333484627,0.9846408213548263,0.911699604743083,0.4791208791208791,0.5576290788788277,0.9728647831052387
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.001,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.2313427803671013,3.2312251119170576,18.96196568503876,18.962965685038764,61.27261091791871,61.2736109179187,18.962965685038768,6.12736109179187e-11,9.632208465962927,9,True,0.9202381062468985,0.18487394957983194,rms,6.708203932499369,0.458766273250272,0.6773228722332297,0.4690710050028809,0.6864179459334712,0.9985230291632483,0.9895915678524374,0.6666666666666666,0.38416427856255464,0.2,0.008917450076599573,0.0,0.9617715617715619,0.36890321651045804,0.9763925857570915,0.9850791878568044,0.9216073781291172,0.501098901098901,0.5093672153552438,0.9837258732739699
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.001,2.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.112450122024267,3.112347691318528,20.622211631768447,20.623211631768452,64.18560510970796,64.18660510970795,20.62321163176845,6.418660510970797e-11,9.867424410900774,6,True,0.9731647077398721,0.06722689075630252,rms,13.416407864998739,0.46472788344410915,0.6817095301109624,0.4621716492887964,0.6818962815510141,0.9959429384648864,0.9822134387351777,0.6666666666666666,0.38125217897564423,0.26666666666666666,0.008946355689603554,0.0,0.7524828113063408,0.7096909291858883,1.0,0.9804818644635794,0.8934650856389986,0.551098901098901,0.49308810759346555,0.9942038081808618
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,RidgeAIME,0.01,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.134834005782425,3.1338182689302907,21.00758936181706,21.01758936181706,65.85530551093723,65.86530551093723,21.017589361817063,6.586530551093724e-11,9.69626013944185,1,True,1.0,0.0,rms,6.708203932499369,0.4751293156340823,0.6892962466415165,0.4501340993180285,0.6729599032844463,0.9869775748837315,0.9488801054018444,0.6666666666666666,0.37803271939474986,0.26666666666666666,0.010435163900901361,0.0,0.09243697478991597,1.0,1.0,0.9708891298754846,0.8798945981554676,0.5267399267399268,0.496073807994359,0.9866042585970238
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.01,0.5,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.6111008105369313,3.6092877330535753,14.39148495863218,14.401484958632183,51.969102998946724,51.979102998946715,14.401484958632182,5.197910299894672e-11,9.388057525733302,15,True,0.7601844671265124,0.680672268907563,rms,3.3541019662496847,0.45738117187204763,0.6762996169391549,0.4706739791655187,0.6875894481316741,0.9981232326315782,0.9907773386034254,0.6666666666666666,0.3828068688688488,0.2,0.00989043618453531,0.0,0.9543335452426362,0.18361963346768218,0.818908663147319,0.9846417901789476,0.9122529644268773,0.4791208791208791,0.5574215054721824,0.9725757420931503
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.01,1.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.2314332604038936,3.2302570510113386,18.961394672834768,18.97139467283477,61.27248140944347,61.28248140944346,18.97139467283477,6.128248140944347e-11,9.62754657240771,9,True,0.9202316525967511,0.18487394957983194,rms,6.708203932499369,0.4587607335845036,0.677318782837523,0.4690774160434271,0.6864193107610245,0.9985224438168022,0.9895915678524374,0.6666666666666666,0.3841631363348184,0.2,0.008918314094542069,0.0,0.9617715617715619,0.36890304871229507,0.976385491881279,0.9850786146008256,0.9216073781291172,0.501098901098901,0.5092370831341698,0.9835156281611157
r5_final_inverse_map_complete_2026-08-31,breast_cancer,mlp,1,HuberRidgeAIME,0.01,2.0,0.1,0.5,17,15,30,45,0.023899625055491924,0.9122807017543859,0.26176325396158656,X ~= Y A^T,SVD normal-system solve,3.112450021147479,3.1114261609412255,20.622211392217853,20.632211392217858,64.18560228381624,64.19560228381623,20.632211392217854,6.419560228381624e-11,9.863181838673075,6,True,0.9731646608739343,0.06722689075630252,rms,13.416407864998739,0.4647133017875362,0.6816988351079502,0.4621885246013925,0.6818968127139944,0.9959419714911777,0.9822134387351777,0.6666666666666666,0.38125195175517185,0.26666666666666666,0.008946767312139716,0.0,0.7524828113063408,0.7096904221816523,1.0,0.9804797602767217,0.8934650856389986,0.551098901098901,0.4929594989485521,0.994017039896841
