index,outlier_rate,clone_frac,method,bootstrap_topk_jaccard_mean,bootstrap_topk_jaccard_std,bootstrap_spearman_global_mean,bootstrap_spearman_global_std,bootstrap_cosine_flat_mean,bootstrap_cosine_flat_std,noise_topk_jaccard_mean,noise_topk_jaccard_std,noise_spearman_global_mean,noise_spearman_global_std,noise_cosine_flat_mean,noise_cosine_flat_std,decoy_decoy_mass_ratio_mean,decoy_decoy_mass_ratio_std,decoy_decoy_resistance_mass_mean,decoy_decoy_resistance_mass_std,decoy_decoy_topk_infiltration_mean,decoy_decoy_topk_infiltration_std,cond_raw_median_mean,cond_raw_median_std,cond_reg_median_mean,cond_reg_median_std,lambda_min_reg_median_mean,lambda_min_reg_median_std,coef_l2_norm_mean_mean,coef_l2_norm_mean_std,explain_time_sec_mean,explain_time_sec_std,test_accuracy_mean,test_accuracy_std
10,0.0,0.5,HuberRidgeAIME,0.2778306800136292,0.12785984700108455,0.6853771415074063,0.13343281378258762,0.6166926366053653,0.09783305418839551,0.16069670170762362,0.10142937010131556,0.4688959167496836,0.11690416679592953,0.3513034012827592,0.1230683934422737,0.02436249553641621,0.017390000610337242,0.9756375044635838,0.01739000061033724,0.07716049382716049,0.07522257782070335,1.0151947712016282e+17,1.4530101107724288e+17,10239696.249133468,14466856.840739276,0.011002473142576862,0.001452822761791983,4.190743194164891,1.8889322086363922,0.06463689199666044,0.09355939630039321,0.9181832735354221,0.07045597956742326
11,0.0,0.5,RidgeAIME,0.27615737418225667,0.12639233869882732,0.6826758667384607,0.1335891262733207,0.6177569127887369,0.0983597380126397,0.1600102210374828,0.10161228054411742,0.46733697398329094,0.11838077639027972,0.35122363192258954,0.12263636435097137,0.024236434753409256,0.0173647270005657,0.9757635652465908,0.017364727000565638,0.07613168724279834,0.07532479237717056,1.0151969012223778e+17,1.453008587427934e+17,10239793.50732533,14466787.084012654,0.011002590784584047,0.0014530027760576146,4.197929268162908,1.8885434557885292,0.05547812492457322,0.07900150560874757,0.9181832735354221,0.07045597956742326
12,0.05,0.0,AIME,0.3440830245955805,0.20761135736059563,0.6496458609165048,0.22823042632055332,0.24430136857981746,0.2810284543078824,0.5510116261320251,0.37807906056909735,0.85234103415483,0.10894553296342144,0.5459715756550808,0.5015426674510501,0.07332609307294506,0.07048627330831891,0.926673906927055,0.07048627330831894,0.2757201646090535,0.21069543054915268,4.588160362631648e+16,6.614383671011832e+16,4.588160362631648e+16,6.614383671011832e+16,0.2222309867712104,0.23609183435073824,574327134400993.8,1655446374828421.8,0.04057981311429844,0.06066421896781438,0.9080355209010179,0.06699256059952434
13,0.05,0.0,HuberAIME,0.3398076612515897,0.20346860383174903,0.6505257625184305,0.22628581111828341,0.24403366749496805,0.2752382750155737,0.5492525827063152,0.37490634079437396,0.8526910587496352,0.10891488159023209,0.5464506436507199,0.5010055043944277,0.0735253588740172,0.07059947603642684,0.9264746411259828,0.07059947603642681,0.2705761316872428,0.2075258700495585,4.588160362631648e+16,6.614383671011832e+16,4.588160362631648e+16,6.614383671011832e+16,0.22219559370651873,0.23605897758192318,574327134400993.8,1655446374828421.8,0.041563121886509985,0.05871734075869601,0.9080355209010179,0.06699256059952434
14,0.05,0.0,HuberRidgeAIME,0.37783523337072245,0.13730018279418618,0.5551485285335092,0.1521707086589046,0.5130917652496101,0.13124451155992967,0.5524167318112967,0.3529950721930371,0.8603040240318676,0.09844410140220795,0.7346605149529497,0.29982930405902564,0.07415506220066687,0.05596808041335163,0.9258449377993331,0.05596808041335165,0.2674897119341564,0.20544986716842736,4.588157142015622e+16,6.614385944693711e+16,4590525.762469689,6612681.089555075,0.23219607187122507,0.23605936922524762,2.304709258140592,1.9868275920387664,0.043193703661759,0.06110411693197644,0.9080355209010179,0.06699256059952434
15,0.05,0.0,RidgeAIME,0.3793334527338655,0.138171994902066,0.5564647334639207,0.15097891864851215,0.5142601330767888,0.13216334274153457,0.5554384014996331,0.3556301350134492,0.8600349675544571,0.09828586953190359,0.7355978850806449,0.2990186986788297,0.07395458184028543,0.05593716982038177,0.9260454181597145,0.055937169820381785,0.2664609053497942,0.20372528591531314,4.588160362631648e+16,6.614383671011832e+16,4590532.85667644,6612676.02736748,0.23223098677119686,0.23609183435075948,2.30887961484991,1.986758241111757,0.03904388892826521,0.056016960673535066,0.9080355209010179,0.06699256059952434
16,0.05,0.25,AIME,0.301234267787702,0.20709387650106226,0.685796924974153,0.16860947713180569,0.2828128025273567,0.3007709119213672,0.26702715936677063,0.17837279581607043,0.6629135494743168,0.08263988430488471,0.18714509867327503,0.23892088202771702,0.019225765035178966,0.01975987481872335,0.980774234964821,0.019759874818723436,0.07613168724279834,0.07765275077413039,5.160359654799267e+16,7.385116960544037e+16,5.160359654799267e+16,7.385116960544037e+16,0.0009384324330828321,0.0013595405678064974,8675452750989061.0,2.453038851900143e+16,0.05481960340316787,0.07796774183827083,0.9158829844337091,0.062028445053478015
17,0.05,0.25,HuberAIME,0.2969185704895486,0.20416326483748615,0.6899687881201546,0.1608285605306468,0.30064159805171603,0.30026488450797617,0.26944779761257226,0.18032601434702167,0.6654666458267005,0.0839844085881064,0.19087741166014835,0.24623429359613624,0.0191946294828766,0.01977855876845791,0.9808053705171234,0.01977855876845794,0.07818930041152262,0.08007780413400363,5.160359040375429e+16,7.385117397536107e+16,5.160359040375429e+16,7.385117397536107e+16,0.0009381575110074953,0.001359116565803199,8631943106196135.0,2.4543560719757264e+16,0.060537345664299747,0.08548427303248486,0.9158829844337091,0.062028445053478015
18,0.05,0.25,HuberRidgeAIME,0.3377527251867924,0.17399818041847373,0.6505984704271279,0.09104452994865918,0.5633387697460898,0.1277445922746369,0.3307395235069813,0.204338216793546,0.6956260893917325,0.07466349253824316,0.44751963846593906,0.17994366118675306,0.03317872708290267,0.0256585952611964,0.9668212729170973,0.025658595261196442,0.10288065843621398,0.09554872727504157,5.160358955637036e+16,7.385117456690274e+16,5217677.261175734,7343877.469309009,0.010938199908882684,0.0013591866092120509,3.961079271977774,2.2901070451141865,0.06228006010685392,0.08865005167471662,0.9158829844337091,0.062028445053478015
19,0.05,0.25,RidgeAIME,0.3372048586258539,0.17492232065845564,0.6500420980190741,0.08967825295202014,0.5628540825109597,0.12813152345535755,0.3320271111916278,0.20575401339458588,0.6924178238798862,0.07513753781338142,0.44561909166630537,0.1779331338538025,0.03326343991225576,0.025681984665431954,0.9667365600877443,0.025681984665431964,0.10288065843621398,0.0949255014832078,5.160359654799267e+16,7.385116960544037e+16,5217801.540082468,7343788.648139182,0.010938432433092692,0.0013595405677555373,3.956695798763065,2.2929385426849134,0.054906117257713855,0.07874385946675787,0.9158829844337091,0.062028445053478015
20,0.05,0.5,AIME,0.21228223716470473,0.15904234038027928,0.6559722143004083,0.21439686937193084,0.22607318125500286,0.30443879138953633,0.16684828202286062,0.11634700005335347,0.5787123696634063,0.12380835464450438,0.14702197203478803,0.19329325731863575,0.010805566064250108,0.01258780526697042,0.9891944339357499,0.012587805266970403,0.018518518518518517,0.027777777777777776,5.726263654383925e+16,8.158869950564234e+16,5.726263654383925e+16,8.158869950564234e+16,0.0010850915838172808,0.0016279397578821927,1.577703678196092e+16,4.936093684807458e+16,0.05233781314368739,0.07397637156088872,0.9059786610918062,0.06669446942517034
21,0.05,0.5,HuberAIME,0.21315332425010214,0.1601010441549181,0.6537590838690506,0.21710615541834347,0.24757346061544835,0.2855491675310193,0.16702602530990904,0.11607103547367287,0.5785521057394094,0.1297258591974384,0.14981526548272384,0.18913742697675792,0.010689503308166681,0.0124792557390951,0.9893104966918332,0.012479255739095094,0.01954732510288066,0.02863507710754932,5.72229955061438e+16,8.161695293587613e+16,5.72229955061438e+16,8.161695293587613e+16,0.0010847325279373795,0.0016275988704800503,9051026539876194.0,2.689299835297305e+16,0.06103346910957178,0.08258961353730035,0.9059786610918062,0.06669446942517034
22,0.05,0.5,HuberRidgeAIME,0.24902166568116574,0.12957041436720979,0.634151473161991,0.10011504364425548,0.5685174193018292,0.0960719111760121,0.1834796284185689,0.11949432884494268,0.6110313667136578,0.07526186366994538,0.34774296511011976,0.11389520367780971,0.02499980370166078,0.017966278124056927,0.9750001962983392,0.017966278124056868,0.07818930041152262,0.07858140881175572,5.726260879498706e+16,8.158871917275579e+16,5798947.720721702,8106408.021999399,0.011084771014164399,0.0016275747485367635,4.183963910065004,2.099687025348075,0.061296624998148114,0.08660855192321751,0.9059786610918062,0.06669446942517034
23,0.05,0.5,RidgeAIME,0.24773188892842601,0.12829965868604212,0.6327726419782772,0.10441728083185793,0.5677720692658872,0.09556448981966527,0.18612220841753005,0.12225166012581304,0.6109971523148893,0.07818615898264732,0.3473488318695634,0.1140131763607085,0.025047662950037627,0.018068621482246104,0.9749523370499623,0.018068621482246177,0.07921810699588477,0.0846420398572039,5.726263654383925e+16,8.158869950564234e+16,5799160.15380099,8106255.979582715,0.011085091583783983,0.0016279397578740523,4.194231146313147,2.0999433803943273,0.05613913888077217,0.08082746486691518,0.9059786610918062,0.06669446942517034
24,0.1,0.0,AIME,0.30019279454550635,0.1679161545154876,0.5866335019930333,0.2684009704156318,0.2771310473831617,0.25833538033030734,0.6081732578980601,0.4130007311992735,0.85982773341673,0.15045643720671018,0.5459783433896559,0.5017046637520987,0.10472543076310482,0.09844725511898736,0.8952745692368952,0.09844725511898736,0.3117283950617284,0.23587007975490115,2.0808210773681184e+16,3.936770307765768e+16,2.0808210773681184e+16,3.936770307765768e+16,1.3441153170082483,1.9765757391655236,7820276359288937.0,2.254228725828713e+16,0.03817610496749963,0.05397531674338966,0.8990656458645271,0.06952462928242102
25,0.1,0.0,HuberAIME,0.3003239824490255,0.16771265091829607,0.5921960786106786,0.264046062772063,0.2831525048755263,0.257922846611797,0.6086789250703939,0.4112877553417262,0.8582812147500041,0.14959504204674795,0.5440832557935594,0.503879474749904,0.10514729281653741,0.0988241678281908,0.8948527071834625,0.0988241678281908,0.3117283950617284,0.23574422643526718,2.0808210773681184e+16,3.936770307765768e+16,2.0808210773681184e+16,3.936770307765768e+16,1.3385745587289943,1.9675358117514534,7820276359288937.0,2.254228725828713e+16,0.04537199995980633,0.06381456546809539,0.8990656458645271,0.06952462928242102
26,0.1,0.0,HuberRidgeAIME,0.32081510813164293,0.1446406843336981,0.5182946711087025,0.15968264164390292,0.5065081220491305,0.1208189649648002,0.6195873007663514,0.37281093435791784,0.8781206949101446,0.1021156205787542,0.7387028511802818,0.2872625841809028,0.12506406563909264,0.09587811853531507,0.8749359343609073,0.09587811853531511,0.31275720164609055,0.23081575686122427,2.080820149244609e+16,3.93677079872913e+16,2994800.1441642367,4310661.433679157,1.3485704020571843,1.9675383478067636,2.153257834820867,2.3916695053307335,0.04547189195485165,0.06351893015592136,0.8990656458645271,0.06952462928242102
27,0.1,0.0,RidgeAIME,0.3209747789784483,0.14524083715378544,0.5161169292925399,0.1606649825385163,0.499519587118739,0.13360292092924114,0.6190816335940176,0.3746090887693736,0.879800258939884,0.10307218165506547,0.739451352808003,0.2868101823540787,0.12480636588117858,0.09587034310652578,0.8751936341188215,0.09587034310652584,0.3117283950617284,0.23000956529375544,2.0808210773681184e+16,3.936770307765768e+16,2994803.818048473,4310658.804306502,1.3541153170082494,1.9765757391655392,2.1570927810975453,2.3891455445787844,0.039590273296063835,0.056405605537907855,0.8990656458645271,0.06952462928242102
28,0.1,0.25,AIME,0.31340026847279456,0.21109240742508162,0.6992220547855003,0.08554843032368295,0.3530780450198997,0.3280997777105541,0.307096609244442,0.21006360820245668,0.718100496830971,0.1323685625399707,0.20296639246266265,0.2243596081701398,0.020963605942847328,0.021157298656969626,0.9790363940571526,0.021157298656969598,0.08024691358024691,0.07482701375820683,2.335174400740102e+16,4.39653960893266e+16,2.335174400740102e+16,4.39653960893266e+16,0.001706770314124842,0.001984183122223376,7969790741424856.0,2.299070063731377e+16,0.05737547685728512,0.08183257515459892,0.8902379674360351,0.060793318144623014
29,0.1,0.25,HuberAIME,0.3119949774433205,0.20908663806854172,0.7020150568969983,0.08814200703863642,0.3523358587475208,0.32712364334215216,0.3028883311391051,0.20628971011712205,0.7215879742071101,0.134614314123662,0.20692852889385482,0.2222747548889881,0.02098638066370839,0.0210994549447453,0.9790136193362916,0.021099454944745428,0.07921810699588477,0.0737767060567399,2.3351714714544452e+16,4.396541151365476e+16,2.3351714714544452e+16,4.396541151365476e+16,0.0017058026937550336,0.0019832975638416897,8014402508946344.0,2.309999250326849e+16,0.06233055389020592,0.08784893501909688,0.8902379674360351,0.060793318144623014
30,0.1,0.25,HuberRidgeAIME,0.33211771575348004,0.18853512126245214,0.6394603938954886,0.07142153778746946,0.5419417789676552,0.13650199352149148,0.3389244273639698,0.1929520006525688,0.7489676957014778,0.0733522885438,0.4375735242028213,0.12609956024003657,0.035914784381370475,0.025376905717168996,0.9640852156186296,0.025376905717169017,0.12139917695473251,0.09930556247329729,2.3351660827527788e+16,4.3965439839492264e+16,3478494.5284272092,4853712.379151093,0.01170580525552002,0.001983310254005577,3.703661009054929,2.442997164294848,0.06545026233652607,0.0908312939639653,0.8902379674360351,0.060793318144623014
31,0.1,0.25,RidgeAIME,0.32847338711775126,0.18749781648903585,0.6355641873005262,0.07234791355564849,0.542801827413855,0.13457892461288354,0.33519359029979945,0.19082239720656946,0.7439451453929878,0.07125732456428767,0.4350217556097928,0.12425316793363399,0.03642987728894513,0.025723351200118226,0.9635701227110549,0.02572335120011822,0.12551440329218108,0.09907285369929393,2.335174400740102e+16,4.39653960893266e+16,3478724.3861131663,4853548.313237159,0.011706770314154348,0.001984183122203142,3.7324380134057518,2.4356109088611446,0.05636954170444773,0.08012508954834328,0.8902379674360351,0.060793318144623014
32,0.1,0.5,AIME,0.21437817407316317,0.14601342320157207,0.6730239393203813,0.09008136474719321,0.2849775488673895,0.29318535441504007,0.17828257221317076,0.11842043591410768,0.5782387327961505,0.0690398363791584,0.2570268203635636,0.2119391763979311,0.01782065525303573,0.015126169916276508,0.9821793447469643,0.01512616991627646,0.05246913580246913,0.06415002990995841,1.191806074826825e+16,3.430436062723547e+16,1.191806074826825e+16,3.430436062723547e+16,0.0019978760188379082,0.001634191497219015,11814.308545883689,32736.301582947246,0.05376516055979731,0.07613646704303918,0.8995570246066051,0.05859723768222523
33,0.1,0.5,HuberAIME,0.21368046367329704,0.14675631703791345,0.6737050329469713,0.08956206911298918,0.28428934578914145,0.29271966692684337,0.18260993106194345,0.12022900570980063,0.582471453580487,0.06940164370592548,0.25649716043309767,0.2122605953792859,0.01793892596032198,0.015177023833035855,0.982061074039678,0.015177023833035907,0.05452674897119341,0.06868450928941146,1.1918060748267688e+16,3.430436062723567e+16,1.1918060748267688e+16,3.430436062723567e+16,0.0019976293088477,0.0016339006719759239,11814.212299731726,32736.337617602898,0.06858385189789934,0.10008814284062624,0.8995570246066051,0.05859723768222523
34,0.1,0.5,HuberRidgeAIME,0.22656824854107274,0.11373587958591444,0.582764436442115,0.07127911317166796,0.5022566734876135,0.11407483336768261,0.22972654360253258,0.14034153222687892,0.6263057714454845,0.056286395336911606,0.40833017859977694,0.13779236297515735,0.027828305031807894,0.020271765223551137,0.9721716949681921,0.020271765223551143,0.09670781893004116,0.08660609404254924,1.1918060748267598e+16,3.4304360627235708e+16,3368736.0490748426,4667080.6128340885,0.011997408301524428,0.0016337826101467548,4.318407724494069,2.3636395142346873,0.0650333131090048,0.09221152834151577,0.8995570246066051,0.05859723768222523
35,0.1,0.5,RidgeAIME,0.22562114772010422,0.11422245979944601,0.5804245487885585,0.0706692213252045,0.5011808610682432,0.1150338969375602,0.22859310364685323,0.1390439926070865,0.6215120348703226,0.05433992263829928,0.40862030948196915,0.13786961271734868,0.027577707762905548,0.020095846655187648,0.9724222922370944,0.020095846655187766,0.09259259259259259,0.08439494725697222,1.191806074826825e+16,3.430436062723547e+16,3368889.3632116555,4666969.676576989,0.011997876018815225,0.0016341914972163472,4.371093759240583,2.3654457821365913,0.056119467554338,0.07994759166966141,0.8995570246066051,0.05859723768222523
