dataset,learner,repeat,outlier_rate,clone_frac,condition,method,n_total,n_test,d_before,d_after,n_outlier_rows,n_clones,fit_time_sec,test_accuracy,test_log_loss,explain_time_sec,cond_raw_median,cond_reg_median,lambda_min_raw_median,lambda_min_reg_median,mean_iter,mean_huber_weight,frac_downweighted,coef_l2_norm_mean,bootstrap_topk_jaccard,bootstrap_spearman_global,bootstrap_cosine_flat,bootstrap_relative_l2_similarity,noise_topk_jaccard,noise_spearman_global,noise_cosine_flat,noise_relative_l2_similarity,decoy_decoy_mass_ratio,decoy_decoy_resistance_mass,decoy_decoy_topk_infiltration,decoy_decoy_best_rank,decoy_decoy_best_rank_percentile,error,log10_cond_raw,log10_cond_reg,log10_coef_l2_norm,stress_group
breast_cancer,mlp,2,0.0,0.0,out0.00_clone0.00,HuberRidgeAIME,569,171,30,30,0,0,0.0140242910129018,0.9473684210526316,0.4123755810834941,0.0006862500449642,219546.87939833244,113557.82707337604,0.0107140147573433,0.0207140147572787,2.0,1.0,0.0,0.2828333847088033,0.4349816849816849,0.550018539117538,0.6391622502790432,-0.2124760171184594,0.7132867132867133,0.831979977753059,0.8819265489247641,0.5409335201301847,0.0778204402706468,0.9221795597293532,0.25,7.083333333333333,0.8098958333333334,,5.34152726849704,5.055217073717583,-0.5484693291782327,all conditions
breast_cancer,lgbm,2,0.0,0.25,out0.00_clone0.25,AIME,569,171,30,38,0,8,1.3700986669864506,0.935672514619883,0.2953264118453519,0.000985708029475,647730.426609715,647730.426609715,0.0038877195916893,0.0038877195916893,1.0,1.0,0.0,8.724584270561742,0.4959138084138084,0.810081336397126,0.7763782021962732,0.1325186586787199,0.4218177655677655,0.7170915855126381,0.4573558667467341,0.1054156188229903,0.025278548889251,0.9747214511107488,0.0555555555555555,15.416666666666666,0.6395833333333334,,5.81139429816295,5.81139429816295,0.9407447418429604,all conditions
breast_cancer,lgbm,2,0.0,0.25,out0.00_clone0.25,HuberAIME,569,171,30,38,0,8,1.3700986669864506,0.935672514619883,0.2953264118453519,0.0016550839645788,647835.9526277382,647835.9526277382,0.0038867568257476,0.0038867568257476,9.0,0.9984610942467028,0.0146198830409356,8.600177422192232,0.4818498494969083,0.8210781631834263,0.7674048705173308,0.0988840388946706,0.3857600732600732,0.711018711018711,0.4639771761004385,0.1079918485803793,0.0253095321896593,0.9746904678103406,0.0555555555555555,15.5,0.6375,,5.811465046166543,5.811465046166543,0.9345074108580141,all conditions
breast_cancer,lgbm,2,0.0,0.25,out0.00_clone0.25,RidgeAIME,569,171,30,38,0,8,1.3700986669864506,0.935672514619883,0.2953264118453519,0.0005713750142604,647730.426609715,181325.97314077968,0.0038877195916893,0.0138877195916591,1.0,1.0,0.0,4.135902535498899,0.4530677655677655,0.7536929642192801,0.7946338922818823,0.2481999908301316,0.4218177655677655,0.7490425648320386,0.5522317191899664,0.162960577562967,0.0364972688536682,0.963502731146332,0.0555555555555555,13.583333333333334,0.6854166666666667,,5.81139429816295,5.258460016912974,0.6165702958514208,all conditions
breast_cancer,lgbm,2,0.0,0.25,out0.00_clone0.25,HuberRidgeAIME,569,171,30,38,0,8,1.3700986669864506,0.935672514619883,0.2953264118453519,0.0013034169678576,647841.0933359019,181326.7956717096,0.0038868220425028,0.0138868220424821,9.0,0.9983650546407394,0.0175438596491228,4.064267583959628,0.4768772893772894,0.737899843163001,0.787322697424926,0.2283177434632937,0.4007218271924154,0.7317813765182186,0.5629523491827004,0.1688515729986103,0.0359266104150876,0.9640733895849124,0.0555555555555555,15.166666666666666,0.6458333333333334,,5.811468492366652,5.258461986955256,0.6089822933731791,all conditions
breast_cancer,svm,2,0.0,0.25,out0.00_clone0.25,AIME,569,171,30,38,0,8,0.0039977499982342,0.953216374269006,0.1120239859436492,0.0006067079957574,647730.426609715,647730.426609715,0.0038877195916893,0.0038877195916893,1.0,1.0,0.0,5.933838109361432,0.4079670329670329,0.7790239632344895,0.5902188872022341,-0.3260043078859356,0.3970588235294117,0.6689736294999453,0.4386001842605187,0.1035959125653345,0.0248848409247506,0.9751151590752496,0.0555555555555555,17.333333333333332,0.5916666666666667,,5.81139429816295,5.81139429816295,0.773335693451991,all conditions
breast_cancer,svm,2,0.0,0.25,out0.00_clone0.25,HuberAIME,569,171,30,38,0,8,0.0039977499982342,0.953216374269006,0.1120239859436492,0.0008178749703802,647735.5062528352,647735.5062528352,0.0038876744113238,0.0038876744113238,5.0,0.9998116333320272,0.0058479532163742,5.919520345518764,0.4010225885225885,0.7755589597694862,0.5888862520365766,-0.3343055156667653,0.3970588235294117,0.6663475216106796,0.4412798706188696,0.1046368297728134,0.0249223168770035,0.9750776831229964,0.0555555555555555,17.166666666666668,0.5958333333333333,,5.811397703981538,5.811397703981538,0.7722865175786883,all conditions
breast_cancer,svm,2,0.0,0.25,out0.00_clone0.25,RidgeAIME,569,171,30,38,0,8,0.0039977499982342,0.953216374269006,0.1120239859436492,0.0005500000552274,647730.426609715,181325.97314077968,0.0038877195916893,0.0138877195916591,1.0,1.0,0.0,2.9191596875461716,0.4439641241111829,0.7208483787431156,0.6376192212851192,-0.0553231648749783,0.4355540293040292,0.6624630703578072,0.5047768936145108,0.0897772600395696,0.034076916713589,0.9659230832864112,0.0833333333333333,16.25,0.6187499999999999,,5.81139429816295,5.258460016912974,0.4652578529610264,all conditions
breast_cancer,svm,2,0.0,0.25,out0.00_clone0.25,HuberRidgeAIME,569,171,30,38,0,8,0.0039977499982342,0.953216374269006,0.1120239859436492,0.0010112500167451,647737.1787307689,181325.8356856017,0.0038876592182224,0.0138876592182285,4.5,0.9997671476724022,0.0058479532163742,2.917240816341699,0.4439641241111829,0.7135171608855818,0.6361380520182707,-0.0575711978649419,0.4459706959706959,0.6602746471167523,0.507816318777266,0.0918252741604446,0.0337733701634904,0.9662266298365096,0.0833333333333333,16.416666666666668,0.6145833333333334,,5.811398825345109,5.258459687693464,0.4649722813299989,all conditions
breast_cancer,mlp,2,0.0,0.25,out0.00_clone0.25,AIME,569,171,30,38,0,8,0.0160950840217992,0.9239766081871345,0.1897089013879733,0.0007209579925984,647730.426609715,647730.426609715,0.0038877195916893,0.0038877195916893,1.0,1.0,0.0,3.252587990889084,0.5535298035298036,0.727103621840464,0.6272862892307224,-0.1315874203837329,0.2708333333333333,0.6313601050443155,0.3558502282494557,0.0717209705492403,0.0239610599659808,0.9760389400340193,0.0833333333333333,17.5,0.5875,,5.81139429816295,5.81139429816295,0.512229054177725,all conditions
breast_cancer,mlp,2,0.0,0.25,out0.00_clone0.25,HuberAIME,569,171,30,38,0,8,0.0160950840217992,0.9239766081871345,0.1897089013879733,0.0006654590251855,647730.426609715,647730.426609715,0.0038877195916893,0.0038877195916893,2.0,1.0,0.0,3.252587990889084,0.5535298035298036,0.727103621840464,0.6272862892307224,-0.1315874203837329,0.2708333333333333,0.6313601050443155,0.3558502282494557,0.0717209705492403,0.0239610599659808,0.9760389400340193,0.0833333333333333,17.5,0.5875,,5.81139429816295,5.81139429816295,0.512229054177725,all conditions
breast_cancer,mlp,2,0.0,0.25,out0.00_clone0.25,RidgeAIME,569,171,30,38,0,8,0.0160950840217992,0.9239766081871345,0.1897089013879733,0.0006979589816182,647730.426609715,181325.97314077968,0.0038877195916893,0.0138877195916591,1.0,1.0,0.0,1.4157296894477185,0.4565903867374455,0.5058540321698216,0.6211238019558748,-0.0282979237187987,0.3035714285714285,0.484954590217748,0.4259320548580302,0.0431709500115956,0.0347367450154487,0.9652632549845512,0.1388888888888888,16.916666666666668,0.6020833333333334,,5.81139429816295,5.258460016912974,0.15098033980303235,all conditions
breast_cancer,mlp,2,0.0,0.25,out0.00_clone0.25,HuberRidgeAIME,569,171,30,38,0,8,0.0160950840217992,0.9239766081871345,0.1897089013879733,0.0009737920481711,647730.426609715,181325.97314077968,0.0038877195916893,0.0138877195916591,2.0,1.0,0.0,1.4157296894477185,0.4565903867374455,0.5058540321698216,0.6211238019558748,-0.0282979237187987,0.3035714285714285,0.484954590217748,0.4259320548580302,0.0431709500115956,0.0347367450154487,0.9652632549845512,0.1388888888888888,16.916666666666668,0.6020833333333334,,5.81139429816295,5.258460016912974,0.15098033980303235,all conditions
breast_cancer,lgbm,2,0.0,0.5,out0.00_clone0.50,AIME,569,171,30,45,0,15,0.9551445840043016,0.95906432748538,0.2504871250343448,0.0009109170059673,1111364.4910368235,1111364.4910368235,0.0033347302311118,0.0033347302311118,1.0,1.0,0.0,9.713226843070084,0.3186079987550576,0.5942028985507246,0.529955919854051,-0.3164652935516565,0.2666024743230625,0.555467720685112,0.3411343914038908,0.0629836863656052,0.0252513637069304,0.9747486362930696,0.0555555555555555,19.166666666666668,0.6134751773049646,,6.045856516623263,6.045856516623263,0.9873635313841211,all conditions
breast_cancer,lgbm,2,0.0,0.5,out0.00_clone0.50,HuberAIME,569,171,30,45,0,15,0.9551445840043016,0.95906432748538,0.2504871250343448,0.0015377080417238,1107824.5089514763,1107824.5089514763,0.0033339517439013,0.0033339517439013,7.0,0.999243265341014,0.0087719298245614,9.73045944359174,0.3248716153127917,0.6095410628019323,0.5273216606080611,-0.319332349167541,0.2666024743230625,0.5630764163372859,0.3427059011743977,0.0635944961203759,0.0253067270333895,0.9746932729666103,0.0555555555555555,19.166666666666668,0.6134751773049646,,6.044470969029333,6.044470969029333,0.9881333468568273,all conditions
breast_cancer,lgbm,2,0.0,0.5,out0.00_clone0.50,RidgeAIME,569,171,30,45,0,15,0.9551445840043016,0.95906432748538,0.2504871250343448,0.0006114999996498,1111364.4910368235,277929.1895567409,0.0033347302311118,0.0133347302309465,1.0,1.0,0.0,4.5957593279727895,0.3010668167401913,0.3717940272288098,0.6079734067898213,-0.0606931053860726,0.2628676470588235,0.4420783926218709,0.4001660146501609,0.0522634502908192,0.0407520025745894,0.9592479974254108,0.1666666666666666,14.75,0.7074468085106383,,6.045856516623263,5.443934161018839,0.6623572773552051,all conditions
breast_cancer,lgbm,2,0.0,0.5,out0.00_clone0.50,HuberRidgeAIME,569,171,30,45,0,15,0.9551445840043016,0.95906432748538,0.2504871250343448,0.0016782919992692,1109219.3609684228,277319.792251938,0.0033335595743464,0.0133335595744179,9.5,0.9991982496503752,0.0116959064327485,4.597032415313217,0.3059401110871699,0.3895256916996046,0.6063293602136463,-0.0561798005025541,0.2732843137254901,0.4346673254281949,0.4001879356099745,0.0521287329076338,0.0407891154510649,0.9592108845489352,0.1666666666666666,15.166666666666666,0.6985815602836879,,6.045017441403812,5.4429808661846355,0.6624775661262124,all conditions
breast_cancer,svm,2,0.0,0.5,out0.00_clone0.50,AIME,569,171,30,45,0,15,0.0039336250047199,0.9649122807017544,0.1129382447745,0.0007967909914441,1111364.4910368235,1111364.4910368235,0.0033347302311118,0.0033347302311118,1.0,1.0,0.0,7.6698437404425235,0.2533412937824702,0.6393061045234957,0.5172377648112972,-0.4286248749027235,0.2815642282554047,0.6194828722002634,0.3781160923791192,0.0826587442743274,0.0283216345366495,0.9716783654633504,0.0833333333333333,16.166666666666668,0.6773049645390071,,6.045856516623263,6.045856516623263,0.8847865160539558,all conditions
breast_cancer,svm,2,0.0,0.5,out0.00_clone0.50,HuberAIME,569,171,30,45,0,15,0.0039336250047199,0.9649122807017544,0.1129382447745,0.0023928750306367,1107972.4199584234,1107972.4199584234,0.0033337493539135,0.0033337493539135,7.0,0.999328049471928,0.0087719298245614,7.7518436241680675,0.2533412937824702,0.6379007465963987,0.5169581606625577,-0.4171892344896658,0.2907554047259929,0.6066040843214756,0.3811595061352529,0.0846654289679698,0.0281894061581184,0.9718105938418816,0.0833333333333333,16.416666666666668,0.671985815602837,,6.044528949915024,6.044528949915024,0.8894050032266739,all conditions
breast_cancer,svm,2,0.0,0.5,out0.00_clone0.50,RidgeAIME,569,171,30,45,0,15,0.0039336250047199,0.9649122807017544,0.1129382447745,0.0007669579936191,1111364.4910368235,277929.1895567409,0.0033347302311118,0.0133347302309465,1.0,1.0,0.0,3.91315390446422,0.2433667911609087,0.5720355731225295,0.6190094776410359,-0.0404522780550292,0.2907554047259929,0.5646080368906455,0.4269428828554192,0.0631433666931512,0.0414174579549719,0.9585825420450282,0.1388888888888888,12.75,0.7500000000000001,,6.045856516623263,5.443934161018839,0.5925269290520031,all conditions
breast_cancer,svm,2,0.0,0.5,out0.00_clone0.50,HuberRidgeAIME,569,171,30,45,0,15,0.0039336250047199,0.9649122807017544,0.1129382447745,0.0010292500373907,1108743.6385400412,277256.63712849136,0.0033344548139902,0.0133344548137641,6.5,0.999655612530353,0.0058479532163742,3.942484462781779,0.2372393401805166,0.5668093983311373,0.6190741096884068,-0.0306584759623588,0.2907554047259929,0.5650856389986825,0.42708777317793,0.064710348894204,0.0412967183742796,0.9587032816257204,0.1388888888888888,12.833333333333334,0.74822695035461,,6.044831141065368,5.442881951336178,0.5957699904622128,all conditions
breast_cancer,mlp,2,0.0,0.5,out0.00_clone0.50,AIME,569,171,30,45,0,15,0.0143180419690907,0.95906432748538,0.2368561542704228,0.0008353749872185,1111364.4910368235,1111364.4910368235,0.0033347302311118,0.0033347302311118,1.0,1.0,0.0,4.155451890459245,0.2951877557140714,0.5203337725076854,0.5532810058816464,-0.1967977363745754,0.2165032679738562,0.4812252964426877,0.2054358523090563,0.0164208272810756,0.024620187471423,0.975379812528577,0.0833333333333333,19.416666666666668,0.6081560283687943,,6.045856516623263,6.045856516623263,0.6186182586523933,all conditions
breast_cancer,mlp,2,0.0,0.5,out0.00_clone0.50,HuberAIME,569,171,30,45,0,15,0.0143180419690907,0.95906432748538,0.2368561542704228,0.0007853329880163,1111364.4910368235,1111364.4910368235,0.0033347302311118,0.0033347302311118,2.0,1.0,0.0,4.155451890459245,0.2951877557140714,0.5203337725076854,0.5532810058816464,-0.1967977363745754,0.2165032679738562,0.4812252964426877,0.2054358523090563,0.0164208272810756,0.024620187471423,0.975379812528577,0.0833333333333333,19.416666666666668,0.6081560283687943,,6.045856516623263,6.045856516623263,0.6186182586523933,all conditions
breast_cancer,mlp,2,0.0,0.5,out0.00_clone0.50,RidgeAIME,569,171,30,45,0,15,0.0143180419690907,0.95906432748538,0.2368561542704228,0.0006441249861381,1111364.4910368235,277929.1895567409,0.0033347302311118,0.0133347302309465,1.0,1.0,0.0,1.743880350072027,0.2788374121578456,0.4832454984628897,0.5850646195550707,-0.0439523477032608,0.2258986928104575,0.501861001317523,0.2980607185233045,-0.0149950494089655,0.0425009187277144,0.9574990812722856,0.1944444444444444,13.666666666666666,0.7304964539007092,,6.045856516623263,5.443934161018839,0.24151668410224028,all conditions
breast_cancer,mlp,2,0.0,0.5,out0.00_clone0.50,HuberRidgeAIME,569,171,30,45,0,15,0.0143180419690907,0.95906432748538,0.2368561542704228,0.0007167499861679,1111364.4910368235,277929.1895567409,0.0033347302311118,0.0133347302309465,2.0,1.0,0.0,1.743880350072027,0.2788374121578456,0.4832454984628897,0.5850646195550707,-0.0439523477032608,0.2258986928104575,0.501861001317523,0.2980607185233045,-0.0149950494089655,0.0425009187277144,0.9574990812722856,0.1944444444444444,13.666666666666666,0.7304964539007092,,6.045856516623263,5.443934161018839,0.24151668410224028,all conditions
breast_cancer,lgbm,2,0.05,0.0,out0.05_clone0.00,AIME,569,171,30,30,28,0,0.8920211659860797,0.9649122807017544,0.2196743362999803,0.0007389999809674,3219.3284582638257,3219.3284582638257,0.4798330442185308,0.4798330442185308,1.0,1.0,0.0,1.1350828197335958,0.5473137973137973,0.4410456062291434,0.5471200395108464,-0.3258382994432341,0.9090909090909092,0.9134593993325918,0.9828205475357435,0.814844463716566,0.1548613505411107,0.8451386494588893,0.4166666666666667,4.416666666666667,0.8932291666666666,,3.507765288687576,3.507765288687576,0.055027550375906634,all conditions
breast_cancer,lgbm,2,0.05,0.0,out0.05_clone0.00,HuberAIME,569,171,30,30,28,0,0.8920211659860797,0.9649122807017544,0.2196743362999803,0.001104041992221,3208.2555100547324,3208.2555100547324,0.4795785207954377,0.4795785207954377,11.5,0.999188665225224,0.0146198830409356,1.1472634825703358,0.5473137973137973,0.4339265850945495,0.5428361335206461,-0.355331208949918,0.8863636363636365,0.896718576195773,0.981694126084174,0.8095749938131211,0.1563122800355705,0.8436877199644294,0.4166666666666667,4.416666666666667,0.8932291666666666,,3.506268948822835,3.506268948822835,0.059663170198897775,all conditions
breast_cancer,lgbm,2,0.05,0.0,out0.05_clone0.00,RidgeAIME,569,171,30,30,28,0,0.8920211659860797,0.9649122807017544,0.2196743362999803,0.0007632920169271,3219.3284582638257,3153.6258990707147,0.4798330442185308,0.48983304421849,1.0,1.0,0.0,1.125011880086705,0.5366300366300366,0.4397107897664072,0.5794542671053026,-0.2045275765712067,0.8863636363636365,0.9149054505005562,0.9830055262693708,0.81585693439654,0.1349342860520746,0.8650657139479253,0.3888888888888888,5.75,0.8515625,,3.507765288687576,3.4988101735821564,0.051157108606366714,all conditions
breast_cancer,lgbm,2,0.05,0.0,out0.05_clone0.00,HuberRidgeAIME,569,171,30,30,28,0,0.8920211659860797,0.9649122807017544,0.2196743362999803,0.0011117500253021,3208.428075182948,3142.9146710706937,0.4795828045314348,0.4895828045313948,11.5,0.999200745241896,0.0146198830409356,1.1368266704473968,0.5296855921855922,0.4246570263255469,0.5757485932669214,-0.2146631130759348,0.8863636363636365,0.8978309232480532,0.9818945389632456,0.8106254795417924,0.1362967443402596,0.8637032556597405,0.3888888888888888,5.666666666666667,0.8541666666666666,,3.506292307955937,3.497332590248826,0.05569425377608485,all conditions
breast_cancer,svm,2,0.05,0.0,out0.05_clone0.00,AIME,569,171,30,30,28,0,0.0039516249671578,0.9298245614035088,0.1330083672894749,0.0005483330460265,3219.3284582638257,3219.3284582638257,0.4798330442185308,0.4798330442185308,1.0,1.0,0.0,1.1467432219842546,0.4954212454212454,0.5492769744160179,0.522082946319243,-0.2352749504663073,0.7992424242424243,0.9585094549499444,0.9889287450705648,0.845212856323723,0.1571894204160339,0.8428105795839659,0.4444444444444444,3.25,0.9296875,,3.507765288687576,3.507765288687576,0.05946618184214012,all conditions
breast_cancer,svm,2,0.05,0.0,out0.05_clone0.00,HuberAIME,569,171,30,30,28,0,0.0039516249671578,0.9298245614035088,0.1330083672894749,0.0011417500209063,3214.204512467522,3214.204512467522,0.4797060178609996,0.4797060178609996,9.0,0.9997781244087168,0.0058479532163742,1.1508390453710589,0.4862637362637362,0.5515758249907305,0.5220897235989387,-0.246791535128631,0.7992424242424243,0.957007786429366,0.9885373757159448,0.8429939761665655,0.156400150414523,0.8435998495854768,0.4166666666666666,3.5,0.921875,,3.5070735064691436,3.5070735064691436,0.061014588099703004,all conditions
breast_cancer,svm,2,0.05,0.0,out0.05_clone0.00,RidgeAIME,569,171,30,30,28,0,0.0039516249671578,0.9298245614035088,0.1330083672894749,0.00052008300554,3219.3284582638257,3153.6258990707147,0.4798330442185308,0.48983304421849,1.0,1.0,0.0,1.1330963013477162,0.4798534798534798,0.5265480163144234,0.5495188202861602,-0.1537976955388639,0.7992424242424243,0.9561179087875415,0.989050804553873,0.8464994528552119,0.1384910259249417,0.8615089740750582,0.4166666666666666,4.083333333333333,0.9036458333333334,,3.507765288687576,3.4988101735821564,0.05426682192570749,all conditions
breast_cancer,svm,2,0.05,0.0,out0.05_clone0.00,HuberRidgeAIME,569,171,30,30,28,0,0.0039516249671578,0.9298245614035088,0.1330083672894749,0.0009713330073282,3214.3963717578786,3148.778093537273,0.4797104016208253,0.4897104016208058,8.5,0.999787552326404,0.0058479532163742,1.136927443142647,0.4706959706959706,0.5276974416017797,0.5491469433314847,-0.1634787885720073,0.7992424242424243,0.9591212458286984,0.9886665198250952,0.8442853550546106,0.1377450018394749,0.8622549981605251,0.4166666666666666,4.083333333333333,0.9036458333333334,,3.507099429195606,3.498142055318011,0.055732749605726904,all conditions
breast_cancer,mlp,2,0.05,0.0,out0.05_clone0.00,AIME,569,171,30,30,28,0,0.0159304580301977,0.953216374269006,0.2282629702617674,0.0006242499803192,3219.3284582638257,3219.3284582638257,0.4798330442185308,0.4798330442185308,1.0,1.0,0.0,0.637129486026388,0.4036935286935286,0.3447163515016685,0.536161379046734,-0.1304652349435696,0.8181818181818182,0.9461067853170188,0.9949831243075574,0.9018298642456511,0.1907443855641968,0.8092556144358033,0.4444444444444444,2.4166666666666665,0.9557291666666666,,3.507765288687576,3.507765288687576,-0.19577229552660674,all conditions
breast_cancer,mlp,2,0.05,0.0,out0.05_clone0.00,HuberAIME,569,171,30,30,28,0,0.0159304580301977,0.953216374269006,0.2282629702617674,0.0005561669822782,3219.3284582638257,3219.3284582638257,0.4798330442185308,0.4798330442185308,2.0,1.0,0.0,0.637129486026388,0.4036935286935286,0.3447163515016685,0.536161379046734,-0.1304652349435696,0.8181818181818182,0.9461067853170188,0.9949831243075574,0.9018298642456511,0.1907443855641968,0.8092556144358033,0.4444444444444444,2.4166666666666665,0.9557291666666666,,3.507765288687576,3.507765288687576,-0.19577229552660674,all conditions
breast_cancer,mlp,2,0.05,0.0,out0.05_clone0.00,RidgeAIME,569,171,30,30,28,0,0.0159304580301977,0.953216374269006,0.2282629702617674,0.0004917500191368,3219.3284582638257,3153.6258990707147,0.4798330442185308,0.48983304421849,1.0,1.0,0.0,0.629941532787209,0.4036935286935286,0.3384501297738227,0.5530495499309122,-0.0835408818914891,0.8181818181818182,0.942825361512792,0.9950535806452846,0.9026836632376036,0.168376031934471,0.831623968065529,0.4444444444444444,3.0833333333333335,0.9348958333333334,,3.507765288687576,3.4988101735821564,-0.20069975715945526,all conditions
breast_cancer,mlp,2,0.05,0.0,out0.05_clone0.00,HuberRidgeAIME,569,171,30,30,28,0,0.0159304580301977,0.953216374269006,0.2282629702617674,0.0006987920496612,3219.3284582638257,3153.6258990707147,0.4798330442185308,0.48983304421849,2.0,1.0,0.0,0.629941532787209,0.4036935286935286,0.3384501297738227,0.5530495499309122,-0.0835408818914891,0.8181818181818182,0.942825361512792,0.9950535806452846,0.9026836632376036,0.168376031934471,0.831623968065529,0.4444444444444444,3.0833333333333335,0.9348958333333334,,3.507765288687576,3.4988101735821564,-0.20069975715945526,all conditions
breast_cancer,lgbm,2,0.05,0.25,out0.05_clone0.25,AIME,569,171,30,38,28,8,0.9305441670003348,0.9766081871345028,0.0689746640096761,0.0012461660080589,651973.7420768817,651973.7420768817,0.0030895541897594,0.0030895541897594,1.0,1.0,0.0,8.002652793397552,0.4595127095127094,0.6467337783127257,0.5672961803379398,-0.313254269337756,0.4159461861667743,0.7161067950541635,0.3570945215405344,0.0696883863666927,0.0413292598781281,0.958670740121872,0.1944444444444444,12.75,0.7062499999999999,,5.814230105086595,5.814230105086595,0.9032339748119149,all conditions
breast_cancer,lgbm,2,0.05,0.25,out0.05_clone0.25,HuberAIME,569,171,30,38,28,8,0.9305441670003348,0.9766081871345028,0.0689746640096761,0.001224166015163,647828.1922574036,647828.1922574036,0.0030871723452303,0.0030871723452303,8.5,0.9981689548606824,0.0175438596491228,8.22727334100878,0.4627594627594628,0.6687456687456687,0.5732868698598342,-0.2830791066552885,0.4236492673992674,0.7452401794507058,0.3613563169098726,0.07094729921546,0.0408259076943057,0.9591740923056942,0.1944444444444444,12.416666666666666,0.7145833333333332,,5.811459843759689,5.811459843759689,0.9152559264443693,all conditions
breast_cancer,lgbm,2,0.05,0.25,out0.05_clone0.25,RidgeAIME,569,171,30,38,28,8,0.9305441670003348,0.9766081871345028,0.0689746640096761,0.0006000840221531,651973.7420768817,153887.45691784812,0.0030895541897594,0.0130895541897357,1.0,1.0,0.0,3.0867879426627995,0.3750538677009264,0.5731480468322574,0.5765319954898512,-0.3315295980724246,0.4876373626373625,0.722097603676551,0.4923031563646721,0.0936928726802455,0.0562985242130466,0.9437014757869532,0.1666666666666666,11.416666666666666,0.7395833333333334,,5.814230105086595,5.1872032227336105,0.4895067951786548,all conditions
breast_cancer,lgbm,2,0.05,0.25,out0.05_clone0.25,HuberRidgeAIME,569,171,30,38,28,8,0.9305441670003348,0.9766081871345028,0.0689746640096761,0.0015263329842127,648547.3437639457,153015.7516812961,0.0030878823271247,0.0130878823271707,8.0,0.9983374031066504,0.0146198830409356,3.118000330188608,0.4003133304603892,0.5680599627968049,0.5826929981772399,-0.3185484610631579,0.4716117216117216,0.7494802494802495,0.492592270352833,0.0975666193166343,0.0556361992580815,0.9443638007419184,0.1666666666666666,11.5,0.7374999999999999,,5.811941684945832,5.184736140073485,0.4938761568435486,all conditions
breast_cancer,svm,2,0.05,0.25,out0.05_clone0.25,AIME,569,171,30,38,28,8,0.0046231250162236,0.9649122807017544,0.0795843420460398,0.0008885000133886,651973.7420768817,651973.7420768817,0.0030895541897594,0.0030895541897594,1.0,1.0,0.0,6.411505460508191,0.5566933066933067,0.726957726957727,0.5835989231116115,-0.4671642304211466,0.3564942002442002,0.6766331108436372,0.4362995426505884,0.089563768381442,0.0365110828229677,0.963488917177032,0.1111111111111111,15.0,0.65,,5.814230105086595,5.814230105086595,0.806960016480715,all conditions
breast_cancer,svm,2,0.05,0.25,out0.05_clone0.25,HuberAIME,569,171,30,38,28,8,0.0046231250162236,0.9649122807017544,0.0795843420460398,0.0015825000009499,648625.5400742237,648625.5400742237,0.0030881057552813,0.0030881057552813,6.5,0.9990495234489936,0.0058479532163742,6.564563145472652,0.5405913530913532,0.7191523507312981,0.5850618642872768,-0.436179568687772,0.3564942002442002,0.6713535397745924,0.4427505245249468,0.0920338311875605,0.0358963076038725,0.9641036923961274,0.1111111111111111,15.083333333333334,0.6479166666666666,,5.811994045315869,5.811994045315869,0.8172058302239318,all conditions
breast_cancer,svm,2,0.05,0.25,out0.05_clone0.25,RidgeAIME,569,171,30,38,28,8,0.0046231250162236,0.9649122807017544,0.0795843420460398,0.0005795829929411,651973.7420768817,153887.45691784812,0.0030895541897594,0.0130895541897357,1.0,1.0,0.0,2.723076123931983,0.4627594627594628,0.6161323266586425,0.5821091765724169,-0.3684684969772996,0.4063308015513898,0.6550771419192472,0.5963298316489067,0.1746723516111559,0.0474489984602713,0.9525510015397286,0.1388888888888888,12.75,0.7062499999999999,,5.814230105086595,5.1872032227336105,0.4350597822659637,all conditions
breast_cancer,svm,2,0.05,0.25,out0.05_clone0.25,HuberRidgeAIME,569,171,30,38,28,8,0.0046231250162236,0.9649122807017544,0.0795843420460398,0.0011665420024655,649085.286868076,153158.7128453222,0.0030883088730293,0.0130883088730078,6.5,0.9991771742822952,0.0058479532163742,2.7751432459930188,0.4627594627594628,0.6276762592552064,0.5860074193587632,-0.3438724670289205,0.4200670652876535,0.6641317430791115,0.6015323162211282,0.1800434009690059,0.0467335576035088,0.953266442396491,0.1666666666666666,12.5,0.7125,,5.812301764878426,5.185141707855052,0.44328540523840965,all conditions
breast_cancer,mlp,2,0.05,0.25,out0.05_clone0.25,AIME,569,171,30,38,28,8,0.0296126250177621,0.9707602339181286,0.137715425663234,0.0008100409759208,651973.7420768817,651973.7420768817,0.0030895541897594,0.0030895541897594,1.0,1.0,0.0,5.093759363183336,0.4853479853479854,0.6688186161870373,0.5977343661784762,-0.4780499152365844,0.3215093729799612,0.6432596564175512,0.3755077698048261,0.0755720652604248,0.0348121602096834,0.9651878397903166,0.1388888888888888,15.083333333333334,0.6479166666666666,,5.814230105086595,5.814230105086595,0.7070384243908235,all conditions
breast_cancer,mlp,2,0.05,0.25,out0.05_clone0.25,HuberAIME,569,171,30,38,28,8,0.0296126250177621,0.9707602339181286,0.137715425663234,0.002000082982704,649474.4790085623,649474.4790085623,0.0030886690825809,0.0030886690825809,7.0,0.9993876387537388,0.0058479532163742,5.236282891871873,0.4260531135531135,0.6199620673304883,0.596607375886896,-0.4413095803368719,0.3675595238095238,0.6711073421599737,0.3829382542080659,0.077821739607762,0.0347030043498867,0.9652969956501132,0.1388888888888888,15.0,0.65,,5.812562090215027,5.812562090215027,0.7190231014119761,all conditions
